#----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#    r [Mpc/h]            Xi_L              E_0c_lin             E_0_lin             E_2_lin           E_0c_loop_22         E_0c_loop_13         E_0_loop_22         E_0_loop_13         E_2_loop            E_1_loop            E_3_loop            U10_lin             U10_loop            U20_loop            U11_loop            X10_loop            Y10_loop     #
#----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
 1.863218003E+04    -3.970656498E-12     1.075251633E+02     7.155596205E-04     1.370176074E-03     3.723247692E+00     1.931326039E+01    -3.187611232E-15    -1.094158387E-10     4.448739193E-10     4.448739193E-10    -6.461677531E-06    -7.271708026E-06    -7.514768655E-08     1.146081627E-14    -3.389660402E-19     2.547968090E-14     5.794461662E+00     3.600679966E-10
 1.873721664E+04    -3.883076023E-12     1.075251633E+02     7.076647016E-04     1.355132065E-03     3.723247692E+00     1.931326039E+01    -3.087090298E-15    -1.069949787E-10     4.349820352E-10     4.349820352E-10    -6.354320148E-06    -7.152004914E-06    -7.390011217E-08     1.114880310E-14    -3.262101288E-19     2.477765466E-14     5.794461662E+00     3.520315052E-10
 1.884284538E+04    -3.797427285E-12     1.075251633E+02     6.998568889E-04     1.340253234E-03     3.723247692E+00     1.931326039E+01    -2.989739279E-15    -1.046276811E-10     4.253100998E-10     4.253100998E-10    -6.248746451E-06    -7.034272293E-06    -7.267324956E-08     1.084528429E-14    -3.139342457E-19     2.409497093E-14     5.794461662E+00     3.441743832E-10
 1.894906959E+04    -3.713667676E-12     1.075251633E+02     6.921352215E-04     1.325537766E-03     3.723247692E+00     1.931326039E+01    -2.895458213E-15    -1.023127606E-10     4.158532222E-10     4.158532222E-10    -6.144926806E-06    -6.918477726E-06    -7.146675488E-08     1.055002858E-14    -3.021203264E-19     2.343109677E-14     5.794461662E+00     3.364926273E-10
 1.905589262E+04    -3.631755530E-12     1.075251633E+02     6.844987489E-04     1.310983868E-03     3.723247692E+00     1.931326039E+01    -2.804150289E-15    -1.000490585E-10     4.066066208E-10     4.066066208E-10    -6.042832070E-06    -6.804589309E-06    -7.028028998E-08     1.026281101E-14    -2.907509866E-19     2.278551393E-14     5.794461662E+00     3.289823233E-10
 1.916331785E+04    -3.551650097E-12     1.075251633E+02     6.769465311E-04     1.296589767E-03     3.723247692E+00     1.931326039E+01    -2.715721749E-15    -9.783544152E-11     3.975656198E-10     3.975656198E-10    -5.942433584E-06    -6.692575664E-06    -6.911352233E-08     9.983412752E-15    -2.798094957E-19     2.215771844E-14     5.794461662E+00     3.216396446E-10
 1.927134869E+04    -3.473311528E-12     1.075251633E+02     6.694776384E-04     1.282353708E-03     3.723247692E+00     1.931326039E+01    -2.630081792E-15    -9.567080151E-11     3.887256478E-10     3.887256478E-10    -5.843703167E-06    -6.582405931E-06    -6.796612493E-08     9.711620924E-15    -2.692797532E-19     2.154722022E-14     5.794461662E+00     3.144608498E-10
 1.937998853E+04    -3.396700853E-12     1.075251633E+02     6.620911517E-04     1.268273955E-03     3.723247692E+00     1.931326039E+01    -2.547142482E-15    -9.355405484E-11     3.800822348E-10     3.800822348E-10    -5.746613104E-06    -6.474049755E-06    -6.683777621E-08     9.447228450E-15    -2.591462641E-19     2.095354270E-14     5.794461662E+00     3.074422813E-10
 1.948924081E+04    -3.321779960E-12     1.075251633E+02     6.547861615E-04     1.254348792E-03     3.723247692E+00     1.931326039E+01    -2.466818652E-15    -9.148414186E-11     3.716310103E-10     3.716310103E-10    -5.651136141E-06    -6.367477283E-06    -6.572815992E-08     9.190033887E-15    -2.493941167E-19     2.037622241E-14     5.794461662E+00     3.005803628E-10
 1.959910900E+04    -3.248511579E-12     1.075251633E+02     6.475617689E-04     1.240576522E-03     3.723247692E+00     1.931326039E+01    -2.389027824E-15    -8.946002635E-11     3.633677008E-10     3.633677008E-10    -5.557245478E-06    -6.262659151E-06    -6.463696507E-08     8.939841276E-15    -2.400089605E-19     1.981480867E-14     5.794461662E+00     2.938715980E-10
 1.970959655E+04    -3.176859261E-12     1.075251633E+02     6.404170845E-04     1.226955466E-03     3.723247692E+00     1.931326039E+01    -2.313690121E-15    -8.748069505E-11     3.552881282E-10     3.552881282E-10    -5.464914758E-06    -6.159566482E-06    -6.356388583E-08     8.696459993E-15    -2.309769848E-19     1.926886323E-14     5.794461662E+00     2.873125686E-10
 1.982070696E+04    -3.106787361E-12     1.075251633E+02     6.333512289E-04     1.213483965E-03     3.723247692E+00     1.931326039E+01    -2.240728183E-15    -8.554515707E-11     3.473882069E-10     3.473882069E-10    -5.374118066E-06    -6.058170871E-06    -6.250862147E-08     8.459704606E-15    -2.222848988E-19     1.873795990E-14     5.794461662E+00     2.808999326E-10
 1.993244374E+04    -3.038261022E-12     1.075251633E+02     6.263633323E-04     1.200160375E-03     3.723247692E+00     1.931326039E+01    -2.170067091E-15    -8.365244347E-11     3.396639423E-10     3.396639423E-10    -5.284829913E-06    -5.958444383E-06    -6.147087622E-08     8.229394728E-15    -2.139199120E-19     1.822168422E-14     5.794461662E+00     2.746304226E-10
 2.004481042E+04    -2.971246153E-12     1.075251633E+02     6.194525347E-04     1.186983074E-03     3.723247692E+00     1.931326039E+01    -2.101634288E-15    -8.180160677E-11     3.321114287E-10     3.321114287E-10    -5.197025235E-06    -5.860359540E-06    -6.045035924E-08     8.005354884E-15    -2.058697148E-19     1.771963317E-14     5.794461662E+00     2.685008442E-10
 2.015781056E+04    -2.905709417E-12     1.075251633E+02     6.126179853E-04     1.173950454E-03     3.723247692E+00     1.931326039E+01    -2.035359505E-15    -7.999172041E-11     3.247268472E-10     3.247268472E-10    -5.110679387E-06    -5.763889320E-06    -5.944678450E-08     7.787414378E-15    -1.981224613E-19     1.723141483E-14     5.794461662E+00     2.625080741E-10
 2.027144772E+04    -2.841618211E-12     1.075251633E+02     6.058588430E-04     1.161060927E-03     3.723247692E+00     1.931326039E+01    -1.971174690E-15    -7.822187836E-11     3.175064637E-10     3.175064637E-10    -5.025768129E-06    -5.669007143E-06    -5.845987075E-08     7.575407158E-15    -1.906667512E-19     1.675664808E-14     5.794461662E+00     2.566490588E-10
 2.038572549E+04    -2.778940652E-12     1.075251633E+02     5.991742757E-04     1.148312922E-03     3.723247692E+00     1.931326039E+01    -1.909013935E-15    -7.649119462E-11     3.104466273E-10     3.104466273E-10    -4.942267627E-06    -5.575686867E-06    -5.748934138E-08     7.369171694E-15    -1.834916130E-19     1.629496229E-14     5.794461662E+00     2.509208131E-10
 2.050064750E+04    -2.717645560E-12     1.075251633E+02     5.925634606E-04     1.135704885E-03     3.723247692E+00     1.931326039E+01    -1.848813411E-15    -7.479880280E-11     3.035437681E-10     3.035437681E-10    -4.860154443E-06    -5.483902782E-06    -5.653492438E-08     7.168550856E-15    -1.765864883E-19     1.584599705E-14     5.794461662E+00     2.453204183E-10
 2.061621736E+04    -2.657702442E-12     1.075251633E+02     5.860255840E-04     1.123235280E-03     3.723247692E+00     1.931326039E+01    -1.790511304E-15    -7.314385569E-11     2.967943957E-10     2.967943957E-10    -4.779405526E-06    -5.393629599E-06    -5.559635226E-08     6.973391787E-15    -1.699412161E-19     1.540940188E-14     5.794461662E+00     2.398450207E-10
 2.073243873E+04    -2.599081479E-12     1.075251633E+02     5.795598412E-04     1.110902587E-03     3.723247692E+00     1.931326039E+01    -1.734047747E-15    -7.152552480E-11     2.901950973E-10     2.901950973E-10    -4.699998209E-06    -5.304842447E-06    -5.467336197E-08     6.783545795E-15    -1.635460177E-19     1.498483594E-14     5.794461662E+00     2.344918306E-10
 2.084931529E+04    -2.541753509E-12     1.075251633E+02     5.731654363E-04     1.098705301E-03     3.723247692E+00     1.931326039E+01    -1.679364761E-15    -6.994300000E-11     2.837425360E-10     2.837425360E-10    -4.621910204E-06    -5.217516863E-06    -5.376569483E-08     6.598868235E-15    -1.573914822E-19     1.457196782E-14     5.794461662E+00     2.292581203E-10
 2.096685072E+04    -2.485690011E-12     1.075251633E+02     5.668415822E-04     1.086641938E-03     3.723247692E+00     1.931326039E+01    -1.626406197E-15    -6.839548906E-11     2.774334490E-10     2.774334490E-10    -4.545119590E-06    -5.131628788E-06    -5.287309645E-08     6.419218400E-15    -1.514685532E-19     1.417047520E-14     5.794461662E+00     2.241412231E-10
 2.108504875E+04    -2.430863098E-12     1.075251633E+02     5.605875005E-04     1.074711025E-03     3.723247692E+00     1.931326039E+01    -1.575117674E-15    -6.688221728E-11     2.712646462E-10     2.712646462E-10    -4.469604812E-06    -5.047154558E-06    -5.199531665E-08     6.244459413E-15    -1.457685148E-19     1.378004467E-14     5.794461662E+00     2.191385319E-10
 2.120391310E+04    -2.377245493E-12     1.075251633E+02     5.544024214E-04     1.062911109E-03     3.723247692E+00     1.931326039E+01    -1.525446529E-15    -6.540242712E-11     2.652330082E-10     2.652330082E-10    -4.395344672E-06    -4.964070899E-06    -5.113210944E-08     6.074458124E-15    -1.402829793E-19     1.340037143E-14     5.794461662E+00     2.142474975E-10
 2.132344753E+04    -2.324810523E-12     1.075251633E+02     5.482855835E-04     1.051240752E-03     3.723247692E+00     1.931326039E+01    -1.477341758E-15    -6.395537778E-11     2.593354852E-10     2.593354852E-10    -4.322318325E-06    -4.882354921E-06    -5.028323288E-08     5.909085008E-15    -1.350038745E-19     1.303115910E-14     5.794461662E+00     2.094656280E-10
 2.144365583E+04    -2.273532104E-12     1.075251633E+02     5.422362340E-04     1.039698530E-03     3.723247692E+00     1.931326039E+01    -1.430753964E-15    -6.254034487E-11     2.535690952E-10     2.535690952E-10    -4.250505273E-06    -4.801984109E-06    -4.944844905E-08     5.748214066E-15    -1.299234320E-19     1.267211946E-14     5.794461662E+00     2.047904869E-10
 2.156454178E+04    -2.223384726E-12     1.075251633E+02     5.362536283E-04     1.028283038E-03     3.723247692E+00     1.931326039E+01    -1.385635311E-15    -6.115662001E-11     2.479309223E-10     2.479309223E-10    -4.179885357E-06    -4.722936320E-06    -4.862752401E-08     5.591722730E-15    -1.250341759E-19     1.232297221E-14     5.794461662E+00     2.002196919E-10
 2.168610921E+04    -2.174343442E-12     1.075251633E+02     5.303370298E-04     1.016992884E-03     3.723247692E+00     1.931326039E+01    -1.341939469E-15    -5.980351049E-11     2.424181156E-10     2.424181156E-10    -4.110438754E-06    -4.645189775E-06    -4.782022765E-08     5.439491766E-15    -1.203289114E-19     1.198344481E-14     5.794461662E+00     1.957509142E-10
 2.180836197E+04    -2.126383856E-12     1.075251633E+02     5.244857105E-04     1.005826691E-03     3.723247692E+00     1.931326039E+01    -1.299621571E-15    -5.848033896E-11     2.370278875E-10     2.370278875E-10    -4.042145970E-06    -4.568723053E-06    -4.702633374E-08     5.291405191E-15    -1.158007146E-19     1.165327220E-14     5.794461662E+00     1.913818768E-10
 2.193130391E+04    -2.079482108E-12     1.075251633E+02     5.186989500E-04     9.947830991E-04     3.723247692E+00     1.931326039E+01    -1.258638162E-15    -5.718644300E-11     2.317575126E-10     2.317575126E-10    -3.974987835E-06    -4.493515087E-06    -4.624561976E-08     5.147350175E-15    -1.114429222E-19     1.133219664E-14     5.794461662E+00     1.871103536E-10
 2.205493892E+04    -2.033614867E-12     1.075251633E+02     5.129760360E-04     9.838607613E-04     3.723247692E+00     1.931326039E+01    -1.218947160E-15    -5.592117491E-11     2.266043257E-10     2.266043257E-10    -3.908945497E-06    -4.419545157E-06    -4.547786691E-08     5.007216961E-15    -1.072491214E-19     1.101996748E-14     5.794461662E+00     1.829341681E-10
 2.217927091E+04    -1.988759314E-12     1.075251633E+02     5.073162641E-04     9.730583466E-04     3.723247692E+00     1.931326039E+01    -1.180507809E-15    -5.468390127E-11     2.215657213E-10     2.215657213E-10    -3.844000417E-06    -4.346792881E-06    -4.472286002E-08     4.870898782E-15    -1.032131410E-19     1.071634098E-14     5.794461662E+00     1.788511924E-10
 2.230430380E+04    -1.944893136E-12     1.075251633E+02     5.017189377E-04     9.623745382E-04     3.723247692E+00     1.931326039E+01    -1.143280638E-15    -5.347400270E-11     2.166391515E-10     2.166391515E-10    -3.780134366E-06    -4.275238215E-06    -4.398038747E-08     4.738291775E-15    -9.932904194E-20     1.042108012E-14     5.794461662E+00     1.748593462E-10
 2.243004155E+04    -1.901994510E-12     1.075251633E+02     4.961833677E-04     9.518080340E-04     3.723247692E+00     1.931326039E+01    -1.107227421E-15    -5.229087352E-11     2.118221252E-10     2.118221252E-10    -3.717329416E-06    -4.204861446E-06    -4.325024117E-08     4.609294907E-15    -9.559110862E-20     1.013395440E-14     5.794461662E+00     1.709565955E-10
 2.255648813E+04    -1.860042094E-12     1.075251633E+02     4.907088729E-04     9.413575460E-04     3.723247692E+00     1.931326039E+01    -1.072311139E-15    -5.113392144E-11     2.071122067E-10     2.071122067E-10    -3.655567938E-06    -4.135643182E-06    -4.253221650E-08     4.483809893E-15    -9.199384055E-20     9.854739682E-15     5.794461662E+00     1.671409517E-10
 2.268364754E+04    -1.819015019E-12     1.075251633E+02     4.852947793E-04     9.310218003E-04     3.723247692E+00     1.931326039E+01    -1.038495937E-15    -5.000256730E-11     2.025070145E-10     2.025070145E-10    -3.594832594E-06    -4.067564354E-06    -4.182611221E-08     4.361741126E-15    -8.853194426E-20     9.583217999E-15     5.794461662E+00     1.634104707E-10
 2.281152380E+04    -1.778892875E-12     1.075251633E+02     4.799404205E-04     9.207995372E-04     3.723247692E+00     1.931326039E+01    -1.005747093E-15    -4.889624472E-11     1.980042198E-10     1.980042198E-10    -3.535106335E-06    -4.000606205E-06    -4.113173041E-08     4.242995601E-15    -8.520032544E-20     9.319177389E-15     5.794461662E+00     1.597632517E-10
 2.294012094E+04    -1.739655702E-12     1.075251633E+02     4.746451375E-04     9.106895105E-04     3.723247692E+00     1.931326039E+01    -9.740309803E-16    -4.781439988E-11     1.936015460E-10     1.936015460E-10    -3.476372398E-06    -3.934750286E-06    -4.044887648E-08     4.127482845E-15    -8.199408153E-20     9.062411730E-15     5.794461662E+00     1.561974363E-10
 2.306944303E+04    -1.701283981E-12     1.075251633E+02     4.694082784E-04     9.006904882E-04     3.723247692E+00     1.931326039E+01    -9.433150312E-16    -4.675649119E-11     1.892967667E-10     1.892967667E-10    -3.418614293E-06    -3.869978454E-06    -3.977735904E-08     4.015114846E-15    -7.890849444E-20     8.812720580E-15     5.794461662E+00     1.527112077E-10
 2.319949416E+04    -1.663758622E-12     1.075251633E+02     4.642291987E-04     8.908012512E-04     3.723247692E+00     1.931326039E+01    -9.135677059E-16    -4.572198907E-11     1.850877052E-10     1.850877052E-10    -3.361815810E-06    -3.806272862E-06    -3.911698989E-08     3.905805993E-15    -7.593902363E-20     8.569909019E-15     5.794461662E+00     1.493027895E-10
 2.333027843E+04    -1.627060957E-12     1.075251633E+02     4.591072609E-04     8.810205943E-04     3.723247692E+00     1.931326039E+01    -8.847584589E-16    -4.471037564E-11     1.809722333E-10     1.809722333E-10    -3.305961003E-06    -3.743615959E-06    -3.846758394E-08     3.799473001E-15    -7.308129942E-20     8.333787499E-15     5.794461662E+00     1.459704451E-10
 2.346179999E+04    -1.591172730E-12     1.075251633E+02     4.540418345E-04     8.713473253E-04     3.723247692E+00     1.931326039E+01    -8.568577080E-16    -4.372114447E-11     1.769482700E-10     1.769482700E-10    -3.251034195E-06    -3.681990481E-06    -3.782895919E-08     3.696034855E-15    -7.033111661E-20     8.104171691E-15     5.794461662E+00     1.427124765E-10
 2.359406298E+04    -1.556076089E-12     1.075251633E+02     4.490322960E-04     8.617802650E-04     3.723247692E+00     1.931326039E+01    -8.298368040E-16    -4.275380035E-11     1.730137805E-10     1.730137805E-10    -3.197019967E-06    -3.621379450E-06    -3.720093666E-08     3.595412744E-15    -6.768442819E-20     7.880882350E-15     5.794461662E+00     1.395272237E-10
 2.372707159E+04    -1.521753572E-12     1.075251633E+02     4.440780287E-04     8.523182475E-04     3.723247692E+00     1.931326039E+01    -8.036680008E-16    -4.180785903E-11     1.691667754E-10     1.691667754E-10    -3.143903157E-06    -3.561766167E-06    -3.658334033E-08     3.497530003E-15    -6.513733950E-20     7.663745164E-15     5.794461662E+00     1.364130637E-10
