# s8 = 0.8195 
#  k, 0.95*s8, 0.97*s8, 1.*s8, 1.03*s8, 1.05*s8
1.486199999999999966e+00 1.282496833907937628e+01 1.377393674072276220e+01 1.528822906740264109e+01 1.691475053799359785e+01 1.806318100074439670e+01
1.532799999999999940e+00 1.230795756795140505e+01 1.322401275928935327e+01 1.468590118091973373e+01 1.625622019570481314e+01 1.736498399860980868e+01
1.580899999999999972e+00 1.181402542225171892e+01 1.269818808865671400e+01 1.410925290083776140e+01 1.562501104793686757e+01 1.669523797394605324e+01
1.630500000000000060e+00 1.134193305606969382e+01 1.219520238954327418e+01 1.355699552979197975e+01 1.501981109513579149e+01 1.605261842365963432e+01
1.681699999999999973e+00 1.089034288330884692e+01 1.171365054737003852e+01 1.302761925680057331e+01 1.443900180758277330e+01 1.543543214102607486e+01
1.734399999999999942e+00 1.045875509364861777e+01 1.125306733422736549e+01 1.252072037311481623e+01 1.388225322711041976e+01 1.484340549406688226e+01
1.788799999999999946e+00 1.004551904514297256e+01 1.081169080922155779e+01 1.203436062853691446e+01 1.334743932461517701e+01 1.427428076666910428e+01
1.844899999999999984e+00 9.649691305667248642e+00 1.038856641925929125e+01 1.156757274568681026e+01 1.283358520323234231e+01 1.372708101440482764e+01
1.902800000000000047e+00 9.270297752506374778e+00 9.982670399313773757e+00 1.111925613117365153e+01 1.233951068175379362e+01 1.320057150832754012e+01
1.962499999999999911e+00 8.906405906072063061e+00 9.593061491967615595e+00 1.068846049520284147e+01 1.186426172222985542e+01 1.269379882201018717e+01
2.024000000000000021e+00 8.557695200605213159e+00 9.219415490623996234e+00 1.027485832302822821e+01 1.140751036031700316e+01 1.220643642894465408e+01
2.087499999999999911e+00 8.222754639636475460e+00 8.860239802281162369e+00 9.876828757514036994e+00 1.096750029145509409e+01 1.173663365633565014e+01
2.153000000000000025e+00 7.901183974365657114e+00 8.515135278599048618e+00 9.493977480342827846e+00 1.054384612250867725e+01 1.128401348582223562e+01
2.220600000000000129e+00 7.591978225226523769e+00 8.183061401809105462e+00 9.125210396355077691e+00 1.013539992309667959e+01 1.084739198331722498e+01
2.290200000000000014e+00 7.295184649513969610e+00 7.864098195638499433e+00 8.770662897039491313e+00 9.742360292599864025e+00 1.042701444164639391e+01
2.362099999999999866e+00 7.009464270039485356e+00 7.556814057996619205e+00 8.428756214419642845e+00 9.362991151805369228e+00 1.002103411865804716e+01
2.436199999999999921e+00 6.734772508106448896e+00 7.261197688515343529e+00 8.099535496229755438e+00 8.997402264865339561e+00 9.629608563596327997e+00
2.512599999999999945e+00 6.470467855270240598e+00 6.976580681553114616e+00 7.782291248463443445e+00 8.644842162572391686e+00 9.251957823331970587e+00
2.591400000000000148e+00 6.216018909282947646e+00 6.702408329965436451e+00 7.476433129086794693e+00 8.304684061209671952e+00 8.887430364663188698e+00
2.672699999999999854e+00 5.970897971362774115e+00 6.438132671743153956e+00 7.181382491505478249e+00 7.976318277469727214e+00 8.535395603168151268e+00
2.756499999999999950e+00 5.734862006766030973e+00 6.183514908491070550e+00 6.896909215637688995e+00 7.659526231428116283e+00 8.195644267541322137e+00
2.842999999999999972e+00 5.507256652881299175e+00 5.937861206024551919e+00 6.622257324247496690e+00 7.353486155860640139e+00 7.867308625759132923e+00
2.932199999999999918e+00 5.287900977666201818e+00 5.700996916639711642e+00 6.357263826015218555e+00 7.058049426236800983e+00 7.550251139778614728e+00
3.024199999999999999e+00 5.076416115733252354e+00 5.472528442229591228e+00 6.101512680450200676e+00 6.772777075294507121e+00 7.244017234884989165e+00
3.119000000000000217e+00 4.872625026777208213e+00 5.252283084276293756e+00 5.854839383638872796e+00 6.497514776293290772e+00 6.948460434282435649e+00
3.216899999999999871e+00 4.675845034511195486e+00 5.039531248149796916e+00 5.616439746451778348e+00 6.231378469172047296e+00 6.662640370857307204e+00
3.317800000000000082e+00 4.486124387384752943e+00 4.834344645026096288e+00 5.386424200088021585e+00 5.974521515975755648e+00 6.386741337117991968e+00
3.421899999999999942e+00 4.303038625603062606e+00 4.636272186644438520e+00 5.164299457811812211e+00 5.726405548804176959e+00 6.120193202623309681e+00
3.529199999999999893e+00 4.126477273759741493e+00 4.445208730225390426e+00 4.949969571217284425e+00 5.486945128772267033e+00 5.862918185821818007e+00
3.639899999999999913e+00 3.956054376234011460e+00 4.260745592783524494e+00 4.742989777016004105e+00 5.255656823192444982e+00 5.614405515996441665e+00
3.754100000000000215e+00 3.791573670295492526e+00 4.082679136453744029e+00 4.543144911773856265e+00 5.032313225044988236e+00 5.374419126550046499e+00
3.871799999999999908e+00 3.632945893186207087e+00 3.910924928862126393e+00 4.350358518024341592e+00 4.816846549995761784e+00 5.142897296805459817e+00
3.993300000000000072e+00 3.479754123833324719e+00 3.745036250792964427e+00 4.164136153840941823e+00 4.608710777971161576e+00 4.919257353203062344e+00
4.118599999999999817e+00 3.331951727473176028e+00 3.584972052177417545e+00 3.984445711664130751e+00 4.407883241714659839e+00 4.703483094921250718e+00
4.247799999999999798e+00 3.189386741400736636e+00 3.430573634885806911e+00 3.811117555697006054e+00 4.214182173196546088e+00 4.495383895807190555e+00
4.381000000000000227e+00 3.051896076522249146e+00 3.281671904096631120e+00 3.643972724513580008e+00 4.027417495154523408e+00 4.294761455515934578e+00
4.518399999999999750e+00 2.919260825824186334e+00 3.138032730800453862e+00 3.482752421363565887e+00 3.847303352025527090e+00 4.101310452452960220e+00
4.660199999999999676e+00 2.791277148758792404e+00 2.999439465471723576e+00 3.327219154319772443e+00 3.673579261365214510e+00 3.914753784971847228e+00
4.806400000000000006e+00 2.667909453934461883e+00 2.865859907346594682e+00 3.177345622286277038e+00 3.506222402089504531e+00 3.735071287456874778e+00
4.957099999999999618e+00 2.549048613235398886e+00 2.737178437548010379e+00 3.033005283828430265e+00 3.345093721661962505e+00 3.562114605893528019e+00
5.112599999999999589e+00 2.434443143645256491e+00 2.613124982207321256e+00 2.893897825587998351e+00 3.189859672622588072e+00 3.395526293889552516e+00
5.272999999999999687e+00 2.324013189525455214e+00 2.493614822125656438e+00 2.759930160936265864e+00 3.040417382441769956e+00 3.235196109610534165e+00
5.438399999999999679e+00 2.217674728016290953e+00 2.378558493268457141e+00 2.631003498093010151e+00 2.896657210684821848e+00 3.081006284447495247e+00
5.608999999999999986e+00 2.115273490634922648e+00 2.267791774264980464e+00 2.506936990602791404e+00 2.758379511527158101e+00 2.932743373887460869e+00
5.785000000000000142e+00 2.016686783954133588e+00 2.161181344583584796e+00 2.387579770607935803e+00 2.625413868530144690e+00 2.790222792560971943e+00
5.966400000000000148e+00 1.921891319097546402e+00 2.058703098664071973e+00 2.272905643216816873e+00 2.497730878678615429e+00 2.653412348689545119e+00
6.153599999999999959e+00 1.830666946782601112e+00 1.960118174622001330e+00 2.162645366997526075e+00 2.375028093855790168e+00 2.521985869181717632e+00
6.346599999999999575e+00 1.742998029594873710e+00 1.865409667376195069e+00 2.056779275990436417e+00 2.257282012413243777e+00 2.395916685626617859e+00
6.545700000000000074e+00 1.658731721209522503e+00 1.774411560718824665e+00 1.955119785961120904e+00 2.144281276268099834e+00 2.274976356832685287e+00
6.751000000000000334e+00 1.577808449851174633e+00 1.687058597456909004e+00 1.857591941905190724e+00 2.035939810698226715e+00 2.159070598763295656e+00
6.962799999999999656e+00 1.500093230558124713e+00 1.603203689989332492e+00 1.764028861466188092e+00 1.932068958946147053e+00 2.047995132242519389e+00
7.181199999999999584e+00 1.425530574763966829e+00 1.522785610289742131e+00 1.674359598645269509e+00 1.832586718472916543e+00 1.941659830071671422e+00
7.406500000000000306e+00 1.353998753356921547e+00 1.445671268385143371e+00 1.588432539016392031e+00 1.737321163933456925e+00 1.839878219534673676e+00
7.638799999999999812e+00 1.285443493715858310e+00 1.371800493361357454e+00 1.506177609882018986e+00 1.646191041658242371e+00 1.742560859184824951e+00
7.878499999999999837e+00 1.219725930372619782e+00 1.301021648063418690e+00 1.427422508225887787e+00 1.559001554060933659e+00 1.649496909476572126e+00
8.125600000000000378e+00 1.156821560618499056e+00 1.233306471383118552e+00 1.352132506208057583e+00 1.475710476531811421e+00 1.560638532138148182e+00
8.380499999999999616e+00 1.096601999593594723e+00 1.168514522542396517e+00 1.280147711228073693e+00 1.396136777182501287e+00 1.475789613391424782e+00
8.643399999999999750e+00 1.038994974036821395e+00 1.106565953576235772e+00 1.211375875494813847e+00 1.320174497561030114e+00 1.394834261859088098e+00
8.914500000000000313e+00 9.839280717416353239e-01 1.047380749310950376e+00 1.145724554818203567e+00 1.247717451253198329e+00 1.317656325588444588e+00
9.194200000000000372e+00 9.312926019834558700e-01 9.908398914502918320e-01 1.083058052778554492e+00 1.178611741685022141e+00 1.244088848611371034e+00
9.482599999999999696e+00 8.810406155279710827e-01 9.368896806532732713e-01 1.023313177798449880e+00 1.112783522123372615e+00 1.174050142477966574e+00
9.779999999999999361e+00 8.330868787459265734e-01 8.854363764828633299e-01 9.663823777390860847e-01 1.050110034255814062e+00 1.107406443968235621e+00
1.008699999999999974e+01 7.873072251283199652e-01 8.363445638317232866e-01 9.121121468006122557e-01 9.904180845656658239e-01 1.043970458898921150e+00
1.040300000000000047e+01 7.437526464116838154e-01 7.896667646708090960e-01 8.605568430059329366e-01 9.337631483485619999e-01 9.837979058100090324e-01
1.073000000000000043e+01 7.021217675350388543e-01 7.450776914800600892e-01 8.113533732150026712e-01 8.797418852298278802e-01 9.264571939102979048e-01
1.106600000000000072e+01 6.626330528790271845e-01 7.028092866862554189e-01 7.647540840056969991e-01 8.286270775325178528e-01 8.722346428072204061e-01
1.141300000000000026e+01 6.250060862692915498e-01 6.625590220935927421e-01 7.204214443564330717e-01 7.800438906387470173e-01 8.207292305380506914e-01
1.177100000000000080e+01 5.892138343464680128e-01 6.242958938675851055e-01 6.783176892978070027e-01 7.339467061448710083e-01 7.718894436511363200e-01
1.214100000000000001e+01 5.551316004822363093e-01 5.878844856363906191e-01 6.382901725403138382e-01 6.901641765927994943e-01 7.255306213601503407e-01
1.252100000000000080e+01 5.228990278621692411e-01 5.534717756909275366e-01 6.004966328034581080e-01 6.488643934310237560e-01 6.818274898156058139e-01
1.291399999999999970e+01 4.922201888981670437e-01 5.207395765354680961e-01 5.645837823864801042e-01 6.096569098071837889e-01 6.403637059774267559e-01
1.331900000000000084e+01 4.631448249628659086e-01 4.897388898763061493e-01 5.306040063174392030e-01 5.725948340586021201e-01 6.011924891785905833e-01
1.373700000000000010e+01 4.355647232063926677e-01 4.603521974774053005e-01 4.984248368868892110e-01 5.375295627098631845e-01 5.641538422199640079e-01
1.416799999999999926e+01 4.094453727089413797e-01 4.325406344599819208e-01 4.680001581382666753e-01 5.044068740284169960e-01 5.291876875624961230e-01
1.461200000000000010e+01 3.847460406190024718e-01 4.062587166324395649e-01 4.392766569533557708e-01 4.731648121332987511e-01 4.962258844685349946e-01
1.507099999999999973e+01 3.613233364101705591e-01 3.813518618970880847e-01 4.120820437101592182e-01 4.436123322237621736e-01 4.650643419867419026e-01
1.554400000000000048e+01 3.391970467473574558e-01 3.578391684368092407e-01 3.864339542247615111e-01 4.157651313025239603e-01 4.357172269147164823e-01
1.603099999999999881e+01 3.183242941838816398e-01 3.356730923989134086e-01 3.622772912361313380e-01 3.895599482135041480e-01 4.081155274473762251e-01
1.653399999999999892e+01 2.985836127017967301e-01 3.147227867833370940e-01 3.394664530981401085e-01 3.648356704526866112e-01 3.820874034836182487e-01
1.705300000000000082e+01 2.799452542232230834e-01 2.949549479760013027e-01 3.179623954800447905e-01 3.415470731231098345e-01 3.575832892861924850e-01
1.758800000000000097e+01 2.623747113247774654e-01 2.763312854891192827e-01 2.977207754261937400e-01 3.196433532802800959e-01 3.345478699253316424e-01
1.813899999999999935e+01 2.458338083303191202e-01 2.588097029616182043e-01 2.786932684630272772e-01 2.990695831403692995e-01 3.129216251136426319e-01
1.870799999999999841e+01 2.302292529492792894e-01 2.422898676406495810e-01 2.607685587810545380e-01 2.797029972836607703e-01 2.925739147592728018e-01
1.929500000000000171e+01 2.155319968880372861e-01 2.267396353261482977e-01 2.439096062036373302e-01 2.615013856344824972e-01 2.734589420005855698e-01
1.990099999999999980e+01 2.016877623253360008e-01 2.121002686004712923e-01 2.280507085985083449e-01 2.443917768354412767e-01 2.554987312239647701e-01
2.052499999999999858e+01 1.886872367245066295e-01 1.983606780665280733e-01 2.131779467147237872e-01 2.283572428096254381e-01 2.386742568341459203e-01
2.116900000000000048e+01 1.764569660486657587e-01 1.854420777314556013e-01 1.992042706415053654e-01 2.133021701714017671e-01 2.228840389376540998e-01
2.183299999999999841e+01 1.649684200695551439e-01 1.733132772117231546e-01 1.860943380409228465e-01 1.991868843207108275e-01 2.080854208454206156e-01
2.251800000000000068e+01 1.541759316499421439e-01 1.619250864723572603e-01 1.737934970510053578e-01 1.859510713335004450e-01 1.942142087257254235e-01
2.322400000000000020e+01 1.440515034331847632e-01 1.512470599160018747e-01 1.622674975346777015e-01 1.735565280186795456e-01 1.812294863778784459e-01
2.395200000000000173e+01 1.345531638504382232e-01 1.412340984185072590e-01 1.514664042601592542e-01 1.619483188643977556e-01 1.690728982921722579e-01
2.470400000000000063e+01 1.256312005823387035e-01 1.318330477957930236e-01 1.413317539877591844e-01 1.510625047959027745e-01 1.576767665727889511e-01
2.547899999999999920e+01 1.172739460798623012e-01 1.230309247322889515e-01 1.318485167212068987e-01 1.408819276211603078e-01 1.470224719872382790e-01
2.627799999999999869e+01 1.094456512234203982e-01 1.147894356212608435e-01 1.229744762537855890e-01 1.313603279836940974e-01 1.370609960589326271e-01
2.710200000000000031e+01 1.021134168664345337e-01 1.070733639088164574e-01 1.146708462222434666e-01 1.224552429310317853e-01 1.277473683194775000e-01
2.795200000000000173e+01 9.524683383878292109e-02 9.985018209472203143e-02 1.069018383964359803e-01 1.141275285602665196e-01 1.190401575061680317e-01
2.882900000000000063e+01 8.881768016643802610e-02 9.308972531031793618e-02 9.963429936388919217e-02 1.063409581860897124e-01 1.109010431972102806e-01
2.973400000000000176e+01 8.279966663993332254e-02 8.676391688654598588e-02 9.283740489134466312e-02 9.906188412726585346e-02 1.032944551611474499e-01
3.066600000000000037e+01 7.717970363630709263e-02 8.085859904349730620e-02 8.649535310387565512e-02 9.227281315792740246e-02 9.620174783458820822e-02
3.162800000000000011e+01 7.192112751225976375e-02 7.533488620076626840e-02 8.056585064289223386e-02 8.592795755990353945e-02 8.957475750525416280e-02
3.262100000000000222e+01 6.700258866984669381e-02 7.017003274950242564e-02 7.502401000092959182e-02 8.000023294033890842e-02 8.338490589433301958e-02
3.364399999999999835e+01 6.241250555230912211e-02 6.535158352406419957e-02 6.985603514699148531e-02 7.447446781744086752e-02 7.761608631395457147e-02
3.469899999999999807e+01 5.812559629740005063e-02 6.085273199887661355e-02 6.503278346097504659e-02 6.931912659103180163e-02 7.223513728738731321e-02
3.578799999999999670e+01 5.411953078300069803e-02 5.664980761799649767e-02 6.052853119437587998e-02 6.450638298427285866e-02 6.721280432689026585e-02
3.690999999999999659e+01 5.038395358517285677e-02 5.273173170909521007e-02 5.633109196845431654e-02 6.002291677636387157e-02 6.253499743098021868e-02
3.806799999999999784e+01 4.689550499346089446e-02 4.907381029463542266e-02 5.241372939906140116e-02 5.583990132827785363e-02 5.817147058853746472e-02
3.926200000000000045e+01 4.364194521526619519e-02 4.566303686975446002e-02 4.876226382036971674e-02 5.194195708749557022e-02 5.410602997843837886e-02
4.049399999999999977e+01 4.060611262505595814e-02 4.248126576262040849e-02 4.535704401549378595e-02 4.830789287124991754e-02 5.031643915103691661e-02
4.176400000000000290e+01 3.777684125821972189e-02 3.951665541828295464e-02 4.218519537987959478e-02 4.492377815985950512e-02 4.678805131860151040e-02
4.307399999999999807e+01 3.513900245536205613e-02 3.675322898836568680e-02 3.922944388850504310e-02 4.177101258519942684e-02 4.350136605763799125e-02
4.442499999999999716e+01 3.268070295568580030e-02 3.417841618394515391e-02 3.647618423186797104e-02 3.883493301123035896e-02 4.044100264688146873e-02
4.581900000000000261e+01 3.038910676888494089e-02 3.177867396232591374e-02 3.391079237034234223e-02 3.609981041299316351e-02 3.759048235677248107e-02
4.725600000000000023e+01 2.825540063526158288e-02 2.954468490582739734e-02 3.152318063637834372e-02 3.355477045004312542e-02 3.493839748462192196e-02
4.873899999999999721e+01 2.626688890302092405e-02 2.746307816839987578e-02 2.929894586991034847e-02 3.118435462367216346e-02 3.246857340730161662e-02
5.026800000000000068e+01 2.441587391555501488e-02 2.552572602271144936e-02 2.722930345475204142e-02 2.897910757511130281e-02 3.017110006434135794e-02
