# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]        
 1407       1.060842764542e-10       2.132605311524e-12      -6.754402930864e-12       1.249522415359e-14       2.168439609940e-15       5.371580398237e-16      -4.767168095163e-17       0.000000000000e+00       0.000000000000e+00 
 1408       1.061483047438e-10       2.112756716131e-12      -6.696942377688e-12       1.249205616637e-14       2.162898049813e-15       5.364372609844e-16      -4.684672205814e-17       0.000000000000e+00       0.000000000000e+00 
 1409       1.062075810164e-10       2.093144195762e-12      -6.638340441015e-12       1.248885404670e-14       2.157374461137e-15       5.356986776752e-16      -4.602245231596e-17       0.000000000000e+00       0.000000000000e+00 
 1410       1.062620567845e-10       2.073772609816e-12      -6.578623443844e-12       1.248561622922e-14       2.151868782501e-15       5.349414598214e-16      -4.519931226360e-17       0.000000000000e+00       0.000000000000e+00 
 1411       1.063116833707e-10       2.054646840235e-12      -6.517817877029e-12       1.248234113979e-14       2.146380951566e-15       5.341647729203e-16      -4.437774489682e-17       0.000000000000e+00       0.000000000000e+00 
 1412       1.063564119072e-10       2.035771791548e-12      -6.455950399586e-12       1.247902719554e-14       2.140910905060e-15       5.333677780334e-16      -4.355819567296e-17       0.000000000000e+00       0.000000000000e+00 
 1413       1.063961933355e-10       2.017152390902e-12      -6.393047839003e-12       1.247567280477e-14       2.135458578777e-15       5.325496317785e-16      -4.274111251523e-17       0.000000000000e+00       0.000000000000e+00 
 1414       1.064309784063e-10       1.998793588102e-12      -6.329137191545e-12       1.247227636703e-14       2.130023907572e-15       5.317094863225e-16      -4.192694581710e-17       0.000000000000e+00       0.000000000000e+00 
 1415       1.064607176793e-10       1.980700355648e-12      -6.264245622561e-12       1.246883627301e-14       2.124606825364e-15       5.308464893730e-16      -4.111614844653e-17       0.000000000000e+00       0.000000000000e+00 
 1416       1.064853615224e-10       1.962877688770e-12      -6.198400466797e-12       1.246535090460e-14       2.119207265131e-15       5.299597841714e-16      -4.030917575037e-17       0.000000000000e+00       0.000000000000e+00 
 1417       1.065048601119e-10       1.945330605466e-12      -6.131629228696e-12       1.246181863483e-14       2.113825158906e-15       5.290485094844e-16      -3.950648555862e-17       0.000000000000e+00       0.000000000000e+00 
 1418       1.065191634320e-10       1.928064146536e-12      -6.063959582711e-12       1.245823782787e-14       2.108460437779e-15       5.281117995971e-16      -3.870853818878e-17       0.000000000000e+00       0.000000000000e+00 
 1419       1.065282212748e-10       1.911083375625e-12      -5.995419373612e-12       1.245460683900e-14       2.103113031893e-15       5.271487843047e-16      -3.791579645018e-17       0.000000000000e+00       0.000000000000e+00 
 1420       1.065319832394e-10       1.894393379252e-12      -5.926036616793e-12       1.245092401464e-14       2.097782870441e-15       5.261585889050e-16      -3.712872564825e-17       0.000000000000e+00       0.000000000000e+00 
 1421       1.065303987323e-10       1.877999266853e-12      -5.855839498577e-12       1.244718769227e-14       2.092469881666e-15       5.251403341907e-16      -3.634779358892e-17       0.000000000000e+00       0.000000000000e+00 
 1422       1.065234169666e-10       1.861906170814e-12      -5.784856376528e-12       1.244339620044e-14       2.087173992855e-15       5.240931364420e-16      -3.557347058284e-17       0.000000000000e+00       0.000000000000e+00 
 1423       1.065109869621e-10       1.846119246510e-12      -5.713115779757e-12       1.243954785880e-14       2.081895130344e-15       5.230161074183e-16      -3.480622944980e-17       0.000000000000e+00       0.000000000000e+00 
 1424       1.064930575447e-10       1.830643672339e-12      -5.640646409229e-12       1.243564097800e-14       2.076633219507e-15       5.219083543510e-16      -3.404654552298e-17       0.000000000000e+00       0.000000000000e+00 
 1425       1.064695773463e-10       1.815484649763e-12      -5.567477138070e-12       1.243167385974e-14       2.071388184763e-15       5.207689799356e-16      -3.329489665329e-17       0.000000000000e+00       0.000000000000e+00 
 1426       1.064404948044e-10       1.800647403339e-12      -5.493637011879e-12       1.242764479673e-14       2.066159949565e-15       5.195970823241e-16      -3.255176321369e-17       0.000000000000e+00       0.000000000000e+00 
 1427       1.064057581620e-10       1.786137180763e-12      -5.419155249028e-12       1.242355207267e-14       2.060948436406e-15       5.183917551173e-16      -3.181762810353e-17       0.000000000000e+00       0.000000000000e+00 
 1428       1.063653154670e-10       1.771959252899e-12      -5.344061240977e-12       1.241939396226e-14       2.055753566812e-15       5.171520873570e-16      -3.109297675284e-17       0.000000000000e+00       0.000000000000e+00 
 1429       1.063191145722e-10       1.758118913822e-12      -5.268384552579e-12       1.241516873114e-14       2.050575261340e-15       5.158771635183e-16      -3.037829712666e-17       0.000000000000e+00       0.000000000000e+00 
 1430       1.062671129062e-10       1.744620831348e-12      -5.192154657963e-12       1.241087479036e-14       2.045413444443e-15       5.145664067642e-16      -2.967387278620e-17       0.000000000000e+00       0.000000000000e+00 
 1431       1.062093068964e-10       1.731467091291e-12      -5.115400144622e-12       1.240651116140e-14       2.040268059113e-15       5.132206125648e-16      -2.897915974827e-17       0.000000000000e+00       0.000000000000e+00 
 1432       1.061457028462e-10       1.718659133278e-12      -5.038149501797e-12       1.240207701584e-14       2.035139052381e-15       5.118409256337e-16      -2.829340326155e-17       0.000000000000e+00       0.000000000000e+00 
 1433       1.060763071916e-10       1.706198398439e-12      -4.960431384458e-12       1.239757152137e-14       2.030026370468e-15       5.104284976373e-16      -2.761584416368e-17       0.000000000000e+00       0.000000000000e+00 
 1434       1.060011265013e-10       1.694086329401e-12      -4.882274613590e-12       1.239299384177e-14       2.024929958777e-15       5.089844872071e-16      -2.694571887342e-17       0.000000000000e+00       0.000000000000e+00 
 1435       1.059201674769e-10       1.682324370290e-12      -4.803708176491e-12       1.238834313693e-14       2.019849761900e-15       5.075100599526e-16      -2.628225938287e-17       0.000000000000e+00       0.000000000000e+00 
 1436       1.058334369533e-10       1.670913966728e-12      -4.724761227059e-12       1.238361856277e-14       2.014785723606e-15       5.060063884734e-16      -2.562469324966e-17       0.000000000000e+00       0.000000000000e+00 
 1437       1.057409418991e-10       1.659856565833e-12      -4.645463086089e-12       1.237881927134e-14       2.009737786848e-15       5.044746523716e-16      -2.497224358908e-17       0.000000000000e+00       0.000000000000e+00 
 1438       1.056426894167e-10       1.649153616217e-12      -4.565843241559e-12       1.237394441072e-14       2.004705893756e-15       5.029160382644e-16      -2.432412906632e-17       0.000000000000e+00       0.000000000000e+00 
 1439       1.055386867426e-10       1.638806567983e-12      -4.485931348930e-12       1.236899312505e-14       1.999689985637e-15       5.013317397964e-16      -2.367956388862e-17       0.000000000000e+00       0.000000000000e+00 
 1440       1.054289412478e-10       1.628816872728e-12      -4.405757231430e-12       1.236396455455e-14       1.994690002973e-15       4.997229576523e-16      -2.303775779747e-17       0.000000000000e+00       0.000000000000e+00 
 1441       1.053134604380e-10       1.619185983536e-12      -4.325350880354e-12       1.235885783547e-14       1.989705885420e-15       4.980908995688e-16      -2.239791606081e-17       0.000000000000e+00       0.000000000000e+00 
 1442       1.051922519539e-10       1.609915354982e-12      -4.244742455348e-12       1.235367210009e-14       1.984737571803e-15       4.964367803477e-16      -2.175923946516e-17       0.000000000000e+00       0.000000000000e+00 
 1443       1.050653235714e-10       1.601006443127e-12      -4.163962284710e-12       1.234840647675e-14       1.979785000121e-15       4.947618218678e-16      -2.112092430788e-17       0.000000000000e+00       0.000000000000e+00 
 1444       1.049326832022e-10       1.592460705518e-12      -4.083040865673e-12       1.234306008979e-14       1.974848107535e-15       4.930672530976e-16      -2.048216238927e-17       0.000000000000e+00       0.000000000000e+00 
 1445       1.047943388937e-10       1.584279601188e-12      -4.002008864706e-12       1.233763205959e-14       1.969926830378e-15       4.913543101078e-16      -1.984214100484e-17       0.000000000000e+00       0.000000000000e+00 
 1446       1.046502988295e-10       1.576464590651e-12      -3.920897117798e-12       1.233212150254e-14       1.965021104142e-15       4.896242360834e-16      -1.920004293744e-17       0.000000000000e+00       0.000000000000e+00 
 1447       1.045005713295e-10       1.569017135905e-12      -3.839736630756e-12       1.232652753103e-14       1.960130863486e-15       4.878782813364e-16      -1.855504644943e-17       0.000000000000e+00       0.000000000000e+00 
 1448       1.043451648505e-10       1.561938700426e-12      -3.758558579494e-12       1.232084925347e-14       1.955256042225e-15       4.861177033183e-16      -1.790632527492e-17       0.000000000000e+00       0.000000000000e+00 
 1449       1.041840879863e-10       1.555230749173e-12      -3.677394310329e-12       1.231508577424e-14       1.950396573338e-15       4.843437666324e-16      -1.725304861192e-17       0.000000000000e+00       0.000000000000e+00 
 1450       1.040173494679e-10       1.548894748579e-12      -3.596275340267e-12       1.230923619372e-14       1.945552388956e-15       4.825577430460e-16      -1.659438111454e-17       0.000000000000e+00       0.000000000000e+00 
 1451       1.038449581638e-10       1.542932166556e-12      -3.515233357300e-12       1.230329960827e-14       1.940723420369e-15       4.807609115035e-16      -1.592948288513e-17       0.000000000000e+00       0.000000000000e+00 
 1452       1.036669230806e-10       1.537344472490e-12      -3.434300220698e-12       1.229727511023e-14       1.935909598019e-15       4.789545581380e-16      -1.525750946653e-17       0.000000000000e+00       0.000000000000e+00 
 1453       1.034832533629e-10       1.532133137243e-12      -3.353507961297e-12       1.229116178790e-14       1.931110851499e-15       4.771399762845e-16      -1.457761183421e-17       0.000000000000e+00       0.000000000000e+00 
 1454       1.032939656116e-10       1.527299060849e-12      -3.272887450549e-12       1.228495886794e-14       1.926327113805e-15       4.753181372271e-16      -1.388916290193e-17       0.000000000000e+00       0.000000000000e+00 
 1455       1.030991059179e-10       1.522840849328e-12      -3.192464392428e-12       1.227866614417e-14       1.921558334140e-15       4.734886987947e-16      -1.319243954684e-17       0.000000000000e+00       0.000000000000e+00 
 1456       1.028987280515e-10       1.518756520540e-12      -3.112263291785e-12       1.227228355304e-14       1.916804465233e-15       4.716509868179e-16      -1.248794742914e-17       0.000000000000e+00       0.000000000000e+00 
 1457       1.026928861638e-10       1.515044074874e-12      -3.032308782155e-12       1.226581103167e-14       1.912065459098e-15       4.698043234828e-16      -1.177619510612e-17       0.000000000000e+00       0.000000000000e+00 
 1458       1.024816347879e-10       1.511701495216e-12      -2.952625625976e-12       1.225924851785e-14       1.907341267034e-15       4.679480273244e-16      -1.105769403724e-17       0.000000000000e+00       0.000000000000e+00 
 1459       1.022650288401e-10       1.508726746914e-12      -2.873238714801e-12       1.225259594999e-14       1.902631839621e-15       4.660814132206e-16      -1.033295858914e-17       0.000000000000e+00       0.000000000000e+00 
 1460       1.020431236202e-10       1.506117777745e-12      -2.794173069519e-12       1.224585326720e-14       1.897937126721e-15       4.642037923861e-16      -9.602506040662e-18       0.000000000000e+00       0.000000000000e+00 
