# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]        
 1464       1.052239332187e-10       1.279182982228e-12      -2.341446046914e-12       0.000000000000e+00       1.879304392195e-15       4.565693374635e-16      -6.633972629248e-18       0.000000000000e+00       0.000000000000e+00 
 1465       1.049527741780e-10       1.278687532033e-12      -2.244380695602e-12       0.000000000000e+00       1.874682474482e-15       4.546262225382e-16      -5.882796041363e-18       0.000000000000e+00       0.000000000000e+00 
 1466       1.046752022323e-10       1.278645729912e-12      -2.147880370418e-12       0.000000000000e+00       1.870074955253e-15       4.526678908887e-16      -5.129067464498e-18       0.000000000000e+00       0.000000000000e+00 
 1467       1.043912867249e-10       1.279055170098e-12      -2.051978809329e-12       0.000000000000e+00       1.865481779288e-15       4.506936279114e-16      -4.373324703909e-18       0.000000000000e+00       0.000000000000e+00 
 1468       1.041010974737e-10       1.279913426065e-12      -1.956709921808e-12       0.000000000000e+00       1.860902890637e-15       4.487027152888e-16      -3.616108517325e-18       0.000000000000e+00       0.000000000000e+00 
 1469       1.038047047721e-10       1.281218050483e-12      -1.862107789119e-12       0.000000000000e+00       1.856338232617e-15       4.466944309842e-16      -2.857962619984e-18       0.000000000000e+00       0.000000000000e+00 
 1470       1.035021793894e-10       1.282966575182e-12      -1.768206664599e-12       0.000000000000e+00       1.851787747808e-15       4.446680492351e-16      -2.099433689662e-18       0.000000000000e+00       0.000000000000e+00 
 1471       1.031935925721e-10       1.285156511111e-12      -1.675040973947e-12       0.000000000000e+00       1.847251378056e-15       4.426228405467e-16      -1.341071371709e-18       0.000000000000e+00       0.000000000000e+00 
 1472       1.028790160448e-10       1.287785348301e-12      -1.582645315503e-12       0.000000000000e+00       1.842729064466e-15       4.405580716862e-16      -5.834282840786e-19       0.000000000000e+00       0.000000000000e+00 
 1473       1.025585220106e-10       1.290850555820e-12      -1.491054460538e-12       0.000000000000e+00       1.838220747407e-15       4.384730056761e-16       1.729399776365e-19       0.000000000000e+00       0.000000000000e+00 
 1474       1.022321831526e-10       1.294349581736e-12      -1.400303353529e-12       0.000000000000e+00       1.833726366502e-15       4.363669017881e-16       9.274748351741e-19       0.000000000000e+00       0.000000000000e+00 
 1475       1.019000726341e-10       1.298279853080e-12      -1.310427112455e-12       0.000000000000e+00       1.829245860637e-15       4.342390155370e-16       1.679614722569e-18       0.000000000000e+00       0.000000000000e+00 
 1476       1.015622641000e-10       1.302638775803e-12      -1.221461029070e-12       0.000000000000e+00       1.824779167949e-15       4.320885986744e-16       2.428795081120e-18       0.000000000000e+00       0.000000000000e+00 
 1477       1.012188316773e-10       1.307423734735e-12      -1.133440569193e-12       0.000000000000e+00       1.820326225831e-15       4.299148991821e-16       3.174448354358e-18       0.000000000000e+00       0.000000000000e+00 
 1478       1.008698550101e-10       1.312631585247e-12      -1.046398890447e-12       0.000000000000e+00       1.815886974701e-15       4.277171217525e-16       3.916007545686e-18       0.000000000000e+00       0.000000000000e+00 
 1479       1.005154344170e-10       1.318257122803e-12      -9.603593680213e-13       0.000000000000e+00       1.811461369362e-15       4.254943088116e-16       4.652916939933e-18       0.000000000000e+00       0.000000000000e+00 
 1480       1.001556758856e-10       1.324294598181e-12      -8.753429955118e-13       0.000000000000e+00       1.807049367747e-15       4.232454583057e-16       5.384621477881e-18       0.000000000000e+00       0.000000000000e+00 
 1481       9.979068605284e-11       1.330738224334e-12      -7.913708608982e-13       0.000000000000e+00       1.802650927164e-15       4.209695631006e-16       6.110563198392e-18       0.000000000000e+00       0.000000000000e+00 
 1482       9.942057220638e-11       1.337582176323e-12      -7.084641466942e-13       0.000000000000e+00       1.798266004288e-15       4.186656109727e-16       6.830181233568e-18       0.000000000000e+00       0.000000000000e+00 
 1483       9.904544228574e-11       1.344820591250e-12      -6.266441300948e-13       0.000000000000e+00       1.793894555163e-15       4.163325846010e-16       7.542911803913e-18       0.000000000000e+00       0.000000000000e+00 
 1484       9.866540488335e-11       1.352447568189e-12      -5.459321831242e-13       0.000000000000e+00       1.789536535201e-15       4.139694615583e-16       8.248188213499e-18       0.000000000000e+00       0.000000000000e+00 
 1485       9.828056924573e-11       1.360457168118e-12      -4.663497727837e-13       0.000000000000e+00       1.785191899176e-15       4.115752143030e-16       8.945440845127e-18       0.000000000000e+00       0.000000000000e+00 
 1486       9.789104527462e-11       1.368843413854e-12      -3.879184611994e-13       0.000000000000e+00       1.780860601229e-15       4.091488101708e-16       9.634097155489e-18       0.000000000000e+00       0.000000000000e+00 
 1487       9.749694352813e-11       1.377600289982e-12      -3.106599057703e-13       0.000000000000e+00       1.776542594863e-15       4.066892113661e-16       1.031358167033e-17       0.000000000000e+00       0.000000000000e+00 
 1488       9.709837522183e-11       1.386721742790e-12      -2.345958593159e-13       0.000000000000e+00       1.772237832941e-15       4.041953749537e-16       1.098331597962e-17       0.000000000000e+00       0.000000000000e+00 
 1489       9.669545222995e-11       1.396201680200e-12      -1.597481702241e-13       0.000000000000e+00       1.767946267688e-15       4.016662528503e-16       1.164271873271e-17       0.000000000000e+00       0.000000000000e+00 
 1490       9.628828708644e-11       1.406033971701e-12      -8.613878259909e-14       0.000000000000e+00       1.763667850687e-15       3.991007918160e-16       1.229120563348e-17       0.000000000000e+00       0.000000000000e+00 
 1491       9.587699298619e-11       1.416212448281e-12      -1.378973640926e-14       0.000000000000e+00       1.759402532876e-15       3.964979334462e-16       1.292818943553e-17       0.000000000000e+00       0.000000000000e+00 
 1492       9.546168378609e-11       1.426730902360e-12       5.727683236512e-14       0.000000000000e+00       1.755150264553e-15       3.938566141631e-16       1.355307993734e-17       0.000000000000e+00       0.000000000000e+00 
 1493       9.504247400622e-11       1.437583087721e-12       1.270386915839e-13       0.000000000000e+00       1.750910995367e-15       3.911757652068e-16       1.416528397739e-17       0.000000000000e+00       0.000000000000e+00 
 1494       9.461947883094e-11       1.448762719444e-12       1.954735127994e-13       0.000000000000e+00       1.746684674323e-15       3.884543126277e-16       1.476420542939e-17       0.000000000000e+00       0.000000000000e+00 
 1495       9.419281411007e-11       1.460263473838e-12       2.625588711083e-13       0.000000000000e+00       1.742471249776e-15       3.856911772775e-16       1.534924519738e-17       0.000000000000e+00       0.000000000000e+00 
 1496       9.376259636000e-11       1.472078988372e-12       3.282722450040e-13       0.000000000000e+00       1.738270669433e-15       3.828852748009e-16       1.591980121096e-17       0.000000000000e+00       0.000000000000e+00 
 1497       9.332894276481e-11       1.484202861609e-12       3.925910162287e-13       0.000000000000e+00       1.734082880349e-15       3.800355156274e-16       1.647526842036e-17       0.000000000000e+00       0.000000000000e+00 
 1498       9.289197117744e-11       1.496628653139e-12       4.554924696255e-13       0.000000000000e+00       1.729907828927e-15       3.771408049627e-16       1.701503879172e-17       0.000000000000e+00       0.000000000000e+00 
 1499       9.245180012083e-11       1.509349883509e-12       5.169537929908e-13       0.000000000000e+00       1.725745460917e-15       3.742000427802e-16       1.753850130213e-17       0.000000000000e+00       0.000000000000e+00 
 1500       9.200854878900e-11       1.522360034155e-12       5.769520769261e-13       0.000000000000e+00       1.721595721414e-15       3.712121238129e-16       1.804504193489e-17       0.000000000000e+00       0.000000000000e+00 
 1501       9.156233704824e-11       1.535652547340e-12       6.354643146904e-13       0.000000000000e+00       1.717458554858e-15       3.681759375447e-16       1.853404367464e-17       0.000000000000e+00       0.000000000000e+00 
 1502       9.111328522600e-11       1.549220648488e-12       6.924701832930e-13       0.000000000000e+00       1.713333908368e-15       3.650912021726e-16       1.900517836364e-17       0.000000000000e+00       0.000000000000e+00 
 1503       9.066151347302e-11       1.563056811452e-12       7.479604166945e-13       0.000000000000e+00       1.709221741790e-15       3.619609753932e-16       1.945928538946e-17       0.000000000000e+00       0.000000000000e+00 
 1504       9.020714239724e-11       1.577153287910e-12       8.019285138510e-13       0.000000000000e+00       1.705122017748e-15       3.587891680500e-16       1.989750154450e-17       0.000000000000e+00       0.000000000000e+00 
 1505       8.975029327660e-11       1.591502284399e-12       8.543679648731e-13       0.000000000000e+00       1.701034698310e-15       3.555797124171e-16       2.032096995197e-17       0.000000000000e+00       0.000000000000e+00 
 1506       8.929108806017e-11       1.606095962248e-12       9.052722510253e-13       0.000000000000e+00       1.696959744989e-15       3.523365622359e-16       2.073084007659e-17       0.000000000000e+00       0.000000000000e+00 
 1507       8.882964936925e-11       1.620926437492e-12       9.546348447264e-13       0.000000000000e+00       1.692897118739e-15       3.490636927503e-16       2.112826773527e-17       0.000000000000e+00       0.000000000000e+00 
 1508       8.836610049851e-11       1.635985780801e-12       1.002449209550e-12       0.000000000000e+00       1.688846779958e-15       3.457651007429e-16       2.151441510777e-17       0.000000000000e+00       0.000000000000e+00 
 1509       8.790056541711e-11       1.651266017400e-12       1.048708800222e-12       0.000000000000e+00       1.684808688485e-15       3.424448045711e-16       2.189045074739e-17       0.000000000000e+00       0.000000000000e+00 
 1510       8.743316876985e-11       1.666759126993e-12       1.093407062625e-12       0.000000000000e+00       1.680782803596e-15       3.391068442026e-16       2.225754959165e-17       0.000000000000e+00       0.000000000000e+00 
 1511       8.696403587823e-11       1.682457043685e-12       1.136537433794e-12       0.000000000000e+00       1.676769084008e-15       3.357552812519e-16       2.261689297295e-17       0.000000000000e+00       0.000000000000e+00 
 1512       8.649329274165e-11       1.698351655905e-12       1.178093341920e-12       0.000000000000e+00       1.672767487874e-15       3.323941990157e-16       2.296966862926e-17       0.000000000000e+00       0.000000000000e+00 
 1513       8.602106603848e-11       1.714434806331e-12       1.218068206345e-12       0.000000000000e+00       1.668777972782e-15       3.290277025088e-16       2.331707071481e-17       0.000000000000e+00       0.000000000000e+00 
 1514       8.554748312721e-11       1.730698291811e-12       1.256455437569e-12       0.000000000000e+00       1.664800495757e-15       3.256599185006e-16       2.366029981073e-17       0.000000000000e+00       0.000000000000e+00 
 1515       8.507267204758e-11       1.747133863285e-12       1.293248437243e-12       0.000000000000e+00       1.660835013257e-15       3.222949955504e-16       2.400056293577e-17       0.000000000000e+00       0.000000000000e+00 
 1516       8.459676152168e-11       1.763733225710e-12       1.328440598174e-12       0.000000000000e+00       1.656881481172e-15       3.189371040437e-16       2.433907355694e-17       0.000000000000e+00       0.000000000000e+00 
 1517       8.411988095507e-11       1.780488037984e-12       1.362025304323e-12       0.000000000000e+00       1.652939854822e-15       3.155904362279e-16       2.467705160022e-17       0.000000000000e+00       0.000000000000e+00 
