# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[1]-dens[3]        5:dens[1]-dens[4]        6:dens[1]-dens[5]        7:dens[2]-dens[2]        8:dens[2]-dens[3]        9:dens[2]-dens[4]       10:dens[2]-dens[5]       11:dens[3]-dens[3]       12:dens[3]-dens[4]       13:dens[3]-dens[5]       14:dens[4]-dens[4]       15:dens[4]-dens[5]       16:dens[5]-dens[5]    
  542       5.723777912252e+00       2.710910243958e-05      -1.505581050229e-06      -1.364754780580e-07      -1.203365698955e-08       5.390935602075e+00       3.265659742037e-07       7.054396806101e-08       2.491485593202e-08       3.503332008512e+00      -3.691629304481e-08      -1.862331894666e-08       1.407693139629e+00      -1.581389324825e-08       5.344257438851e-01 
  543       5.729317630696e+00       2.708618338954e-05      -1.479442239080e-06      -1.319547705177e-07      -1.231183146553e-08       5.396288369016e+00       3.850657561536e-07       8.230193414695e-08       2.419918493326e-08       3.507422732821e+00      -4.236759116914e-08      -1.822526892435e-08       1.409782720654e+00      -1.567570479013e-08       5.354709609022e-01 
  544       5.734849664009e+00       2.702554271019e-05      -1.440734618460e-06      -1.256427012208e-07      -1.174703837165e-08       5.401633841740e+00       4.404250166783e-07       9.267286078346e-08       2.422177710833e-08       3.511508538765e+00      -4.686214028949e-08      -1.813119375584e-08       1.411873200881e+00      -1.556365176305e-08       5.365163098070e-01 
  545       5.740374051368e+00       2.693228019501e-05      -1.390858754642e-06      -1.177216078078e-07      -1.042780862748e-08       5.406972056029e+00       4.927492352510e-07       1.017782188138e-07       2.489832412614e-08       3.515589445579e+00      -5.049424835767e-08      -1.830704763388e-08       1.413964575071e+00      -1.547638728314e-08       5.375616426015e-01 
  546       5.745890828890e+00       2.681157502626e-05      -1.331237281176e-06      -1.083767190670e-07      -8.444075195511e-09       5.412303044854e+00       5.421458554398e-07       1.097414374747e-07       2.614318999767e-08       3.519665471000e+00      -5.335972703529e-08      -1.871824782320e-08       1.416056837109e+00      -1.541254141814e-08       5.386068089879e-01 
  547       5.751400029603e+00       2.666868614527e-05      -1.263315002218e-06      -9.779616849773e-08      -5.887179657219e-09       5.417626838349e+00       5.887242945609e-07       1.166879136363e-07       2.786940485907e-08       3.523736631251e+00      -5.555589876351e-08      -1.932967214513e-08       1.418149979997e+00      -1.537072107674e-08       5.396516563568e-01 
  548       5.756901683424e+00       2.650895262286e-05      -1.188558995859e-06      -8.617100787376e-08      -2.849878789299e-09       5.422943463789e+00       6.325959533330e-07       1.227450210422e-07       2.998865875477e-08       3.527802941030e+00      -5.718160383276e-08      -2.010565646216e-08       1.420243995847e+00      -1.534950989796e-08       5.406960297765e-01 
  549       5.762395817130e+00       2.633779402965e-05      -1.108458717453e-06      -7.369522080619e-08       5.736488601942e-10       5.428252945563e+00       6.738742255305e-07       1.280421195489e-07       3.241129542058e-08       3.531864413495e+00      -5.833720745244e-08      -2.100999216255e-08       1.422338875876e+00      -1.534746814055e-08       5.417397719817e-01 
  550       5.767882454328e+00       2.616071080644e-05      -1.024526102947e-06      -6.056573630671e-08       4.287796395675e-09       5.433555305153e+00       7.126745076377e-07       1.327105643657e-07       3.504630606673e-08       3.535921060250e+00      -5.912460682071e-08      -2.200592364494e-08       1.424434610398e+00      -1.536313257234e-08       5.427827233623e-01 
  551       5.773361615436e+00       2.598328463456e-05      -9.382956722079e-07      -4.698244235074e-08       8.195521997858e-09       5.438850561103e+00       7.491142085022e-07       1.368837152950e-07       3.780132316100e-08       3.539972891333e+00      -5.964723819416e-08      -2.305614580290e-08       1.426531188818e+00      -1.539501635964e-08       5.438247219523e-01 
  552       5.778833317649e+00       2.581117880626e-05      -8.513246323506e-07      -3.314819944056e-08       1.219834234759e-08       5.444138729002e+00       7.833127589887e-07       1.406969459714e-07       4.058261421183e-08       3.544019915198e+00      -6.001008395759e-08      -2.412280150953e-08       1.428628599625e+00      -1.544160895656e-08       5.448656034186e-01 
  553       5.784297574918e+00       2.565013859501e-05      -7.651929810688e-07      -1.926885416851e-08       1.619632604969e-08       5.449419821455e+00       8.153916216331e-07       1.442876531024e-07       4.329507555135e-08       3.548062138709e+00      -6.031967969371e-08      -2.516747910208e-08       1.430726830385e+00      -1.550137599446e-08       5.459052010501e-01 
  554       5.789754397917e+00       2.550599162592e-05      -6.815036099623e-07      -5.553252780068e-09       2.008808705678e-08       5.454693848058e+00       8.454743002957e-07       1.477952657075e-07       4.584222611853e-08       3.552099567120e+00      -6.068412125286e-08      -2.615120986650e-08       1.432825867736e+00      -1.557275917127e-08       5.469433457461e-01 
  555       5.795203794024e+00       2.538464824605e-05      -6.018824078653e-07       7.786745262908e-09       2.377077809309e-08       5.459960815375e+00       8.736863498155e-07       1.513612543583e-07       4.812620124222e-08       3.556132204064e+00      -6.121307182277e-08      -2.703446552208e-08       1.434925697379e+00      -1.565417614090e-08       5.479798660055e-01 
  556       5.800645773626e+00       2.529088189583e-05      -5.277097227110e-07       2.056728066499e-08       2.716296903518e-08       5.465220732881e+00       9.001074519562e-07       1.550887050186e-07       5.006875908089e-08       3.560160054931e+00      -6.199270000420e-08      -2.778683638350e-08       1.437026282177e+00      -1.574462109688e-08       5.490145992229e-01 
  557       5.806080369287e+00       2.522463437459e-05      -4.593068097745e-07       3.272645443346e-08       3.027395376612e-08       5.470473631009e+00       9.246262445506e-07       1.589198584755e-07       5.167491705624e-08       3.564183137140e+00      -6.300975848850e-08      -2.841634945867e-08       1.439127495824e+00      -1.584548403085e-08       5.500474259238e-01 
  558       5.811507617033e+00       2.518461455631e-05      -3.967282838482e-07       4.423280139559e-08       3.313624519908e-08       5.475719543526e+00       9.470817099909e-07       1.627553824132e-07       5.297096952179e-08       3.568201470112e+00      -6.422553127109e-08      -2.894091310489e-08       1.441229187426e+00      -1.595877889453e-08       5.510782364037e-01 
  559       5.816927550033e+00       2.516950953292e-05      -3.400288324734e-07       5.505448432628e-08       3.578285680842e-08       5.480958501588e+00       9.673107560980e-07       1.664945102668e-07       5.398362779441e-08       3.572215071882e+00      -6.560072013467e-08      -2.937870704459e-08       1.443331203225e+00      -1.608654733748e-08       5.521069194956e-01 
  560       5.822340198575e+00       2.517798451191e-05      -2.892632151756e-07       6.515929240729e-08       3.824730492103e-08       5.486190533714e+00       9.851482072023e-07       1.700350347932e-07       5.474002207952e-08       3.576223959098e+00      -6.709544200522e-08      -2.974818360100e-08       1.445433386581e+00      -1.623085882920e-08       5.531333625626e-01 
  561       5.827745590044e+00       2.520868271397e-05      -2.444862626992e-07       7.451463968646e-08       4.056361100767e-08       5.491415665768e+00       1.000426795223e-06       1.732733016438e-07       5.526770339614e-08       3.580228146997e+00      -6.866922630790e-08      -3.006806893386e-08       1.447535577962e+00      -1.639381078130e-08       5.541574514916e-01 
  562       5.833143748897e+00       2.526022527061e-05      -2.057528762423e-07       8.308756353693e-08       4.276630397430e-08       5.496633920935e+00       1.012977150751e-06       1.761042029358e-07       5.559464550201e-08       3.584227649402e+00      -7.028101232306e-08      -3.035736427507e-08       1.449637614923e+00      -1.657752866960e-08       5.551790706864e-01 
  563       5.838534696635e+00       2.533121112181e-05      -1.731180266921e-07       9.084472311636e-08       4.489042245342e-08       5.501845319699e+00       1.022627794124e-06       1.784211708245e-07       5.574924681872e-08       3.588222478703e+00      -7.188914654212e-08      -3.063534716437e-08       1.451739332096e+00      -1.678416615629e-08       5.561981030609e-01 
  564       5.843918451786e+00       2.542021691363e-05      -1.466367538592e-07       9.775239782615e-08       4.697151709541e-08       5.507049879817e+00       1.029205126513e-06       1.801161710747e-07       5.576033235682e-08       3.592212645848e+00      -7.345138002360e-08      -3.092157268503e-08       1.453840561171e+00      -1.701590521206e-08       5.572144300325e-01 
  565       5.849295029875e+00       2.552579689586e-05      -1.263641657130e-07       1.037764857707e-07       4.904565285987e-08       5.512247616306e+00       1.032533420999e-06       1.810796966330e-07       5.565715564091e-08       3.596198160333e+00      -7.492486574902e-08      -3.123587469951e-08       1.455941130886e+00      -1.727495623820e-08       5.582279315150e-01 
  566       5.854664443401e+00       2.564648281964e-05      -1.123554376164e-07       1.088825022165e-07       5.114941130691e-08       5.517438541409e+00       1.032434813653e-06       1.812007611993e-07       5.546940063479e-08       3.600179030183e+00      -7.626615597887e-08      -3.159836708514e-08       1.458040867004e+00      -1.756355818877e-08       5.592384859122e-01 
  567       5.860026701814e+00       2.578078383509e-05      -1.046658115609e-07       1.130355780517e-07       5.331989288858e-08       5.522622664582e+00       1.028729294619e-06       1.803668927990e-07       5.522718366652e-08       3.604155261945e+00      -7.743119960854e-08      -3.202944496981e-08       1.460139592305e+00      -1.788397869272e-08       5.602459701108e-01 
  568       5.865381811491e+00       2.592718638895e-05      -1.033505954012e-07       1.162004582447e-07       5.559471924010e-08       5.527799992468e+00       1.021234699192e-06       1.784641273545e-07       5.496105535359e-08       3.608126860676e+00      -7.837533952433e-08      -3.254978596764e-08       1.462237126567e+00      -1.823851417604e-08       5.612502594740e-01 
  569       5.870729775711e+00       2.608415412221e-05      -1.084651620903e-07       1.183415003040e-07       5.801203547127e-08       5.532970528874e+00       1.009766698899e-06       1.753770022574e-07       5.470200252797e-08       3.612093829927e+00      -7.905330995932e-08      -3.318035141463e-08       1.464333286555e+00      -1.862948998386e-08       5.622512278342e-01 
  570       5.876070600060e+00       2.624982612439e-05      -1.197746629903e-07       1.194669260765e-07       6.058953451510e-08       5.538134280819e+00       9.943867350692e-07       1.710578538531e-07       5.446954815667e-08       3.616056174771e+00      -7.943699326518e-08      -3.393183125395e-08       1.466427895836e+00      -1.905700065907e-08       5.632487624519e-01 
  571       5.881404308848e+00       2.642110343398e-05      -1.358750209578e-07       1.197628224229e-07       6.326093673656e-08       5.543291276889e+00       9.761527971712e-07       1.657366681249e-07       5.423571316159e-08       3.620013910988e+00      -7.956919402536e-08      -3.477267990167e-08       1.468520814561e+00      -1.951206709977e-08       5.642428093234e-01 
  572       5.886730929066e+00       2.659453899847e-05      -1.550494795293e-07       1.194625608502e-07       6.593789207604e-08       5.548441549305e+00       9.563878071947e-07       1.597165784282e-07       5.396013772394e-08       3.623967056086e+00      -7.951123350257e-08      -3.566026622473e-08       1.470611910417e+00      -1.998330482707e-08       5.652333290167e-01 
  573       5.892050484968e+00       2.676663699289e-05      -1.755567493104e-07       1.188028686819e-07       6.853080572187e-08       5.553585127879e+00       9.364334950317e-07       1.533050657666e-07       5.360189752227e-08       3.627915626281e+00      -7.932531842692e-08      -3.655135334992e-08       1.472701048848e+00      -2.045916730069e-08       5.662202818104e-01 
  574       5.897362998053e+00       2.693385260619e-05      -1.956309001822e-07       1.180238438327e-07       7.094883266721e-08       5.558722039992e+00       9.176504809738e-07       1.468139779165e-07       5.311950126934e-08       3.631859636481e+00      -7.907454489967e-08      -3.740209600744e-08       1.474788093045e+00      -2.092794520789e-08       5.672036276922e-01 
  575       5.902668487041e+00       2.709259182770e-05      -2.134812535091e-07       1.173689695846e-07       7.309987226684e-08       5.563852310577e+00       9.014183582071e-07       1.405595485508e-07       5.247088824903e-08       3.635799100275e+00      -7.882290229709e-08      -3.816803787449e-08       1.476872903931e+00      -2.137776575238e-08       5.681833263577e-01 
