# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[1]-dens[3]        5:dens[1]-dens[4]        6:dens[1]-dens[5]        7:dens[2]-dens[2]        8:dens[2]-dens[3]        9:dens[2]-dens[4]       10:dens[2]-dens[5]       11:dens[3]-dens[3]       12:dens[3]-dens[4]       13:dens[3]-dens[5]       14:dens[4]-dens[4]       15:dens[4]-dens[5]       16:dens[5]-dens[5]    
 2992       1.179074608288e+01       2.253041329734e-06      -1.508421303573e-06      -4.951856355893e-09      -8.571521977380e-08       6.409238760332e+00      -1.833229182555e-07      -2.773916131417e-07       1.045087901516e-07       4.207148305674e+00       4.118432440232e-07      -1.269762105871e-07       2.985809244048e+00      -9.725956403793e-09       2.223375217275e+00 
 2993       1.179197879371e+01       2.744962609255e-06      -1.619388030825e-06       4.843750042741e-08      -1.148017126547e-07       6.410190620614e+00      -1.489714689120e-07      -2.737638422999e-07       1.048530766124e-07       4.207853011979e+00       4.111026192392e-07      -1.272600434154e-07       2.986348068623e+00      -1.100635097864e-08       2.223798369201e+00 
 2994       1.179321109770e+01       3.221098689927e-06      -1.718432051536e-06       9.905349021676e-08      -1.419523287778e-07       6.411142219848e+00      -1.134635292964e-07      -2.705800818597e-07       1.054746742213e-07       4.208557539444e+00       4.105514556872e-07      -1.276610413036e-07       2.986886762308e+00      -1.247909193003e-08       2.224221421736e+00 
 2995       1.179444300739e+01       3.674624441445e-06      -1.803374700370e-06       1.458474254817e-07      -1.665844705674e-07       6.412093558271e+00      -7.685831801943e-08      -2.679323830583e-07       1.064112882737e-07       4.209261888169e+00       4.102065071119e-07      -1.281871439377e-07       2.987425325161e+00      -1.413452074507e-08       2.224644374807e+00 
 2996       1.179567453531e+01       4.098696567901e-06      -1.872031540777e-06       1.877678288482e-07      -1.881139921369e-07       6.413044636114e+00      -3.921521639177e-08      -2.659130412166e-07       1.077007236683e-07       4.209966058255e+00       4.100845712456e-07      -1.288463117417e-07       2.987963757238e+00      -1.596295234416e-08       2.225067228338e+00 
 2997       1.179690569403e+01       4.486453592646e-06      -1.922212360194e-06       2.237604307741e-07      -2.059551979982e-07       6.413995453605e+00      -5.937685607212e-10      -2.646145959426e-07       1.093808849894e-07       4.210670049798e+00       4.102024898440e-07      -1.296465258953e-07       2.988502058590e+00      -1.795467505866e-08       2.225489982253e+00 
 2998       1.179813649614e+01       4.831015843145e-06      -1.951721165239e-06       2.527681672241e-07      -2.195208417726e-07       6.414946010968e+00       3.894631835261e-08      -2.641298313343e-07       1.114897765904e-07       4.211373862893e+00       4.105771487236e-07      -1.305957883506e-07       2.989040229270e+00      -2.009995060848e-08       2.225912636473e+00 
 2999       1.179936695426e+01       5.125485435843e-06      -1.958356176911e-06       2.737311773451e-07      -2.282221249007e-07       6.415896308420e+00       7.934517411635e-08      -2.645517761831e-07       1.140655026756e-07       4.212077497631e+00       4.112254777974e-07      -1.317021218498e-07       2.989578269327e+00      -2.238901407970e-08       2.226335190918e+00 
 3000       1.180059708102e+01       5.362946261023e-06      -1.939909825788e-06       2.855868011414e-07      -2.314686953528e-07       6.416846346175e+00       1.205427652509e-07      -2.659737041770e-07       1.171462673841e-07       4.212780954099e+00       4.121644511119e-07      -1.329735699419e-07       2.990116178809e+00      -2.481207390220e-08       2.226757645508e+00 
 3001       1.180182688907e+01       5.536463967665e-06      -1.894168747224e-06       2.872695771497e-07      -2.286686463390e-07       6.417796124443e+00       1.624788948918e-07      -2.684891341034e-07       1.207703748718e-07       4.213484232384e+00       4.134110868833e-07      -1.344181969999e-07       2.990653957762e+00      -2.735931182725e-08       2.227180000158e+00 
 3002       1.180305638726e+01       5.640961018781e-06      -1.819704108500e-06       2.780356529521e-07      -2.194143210609e-07       6.418745643444e+00       2.050756914694e-07      -2.721582318882e-07       1.249598477131e-07       4.214187332586e+00       4.149773578490e-07      -1.360412525384e-07       2.991191606236e+00      -3.001913711939e-08       2.227602254823e+00 
 3003       1.180428556904e+01       5.678851881416e-06      -1.718246812172e-06       2.584377504128e-07      -2.040407198517e-07       6.419694903454e+00       2.481849816903e-07      -2.769068372339e-07       1.296711946281e-07       4.214890254869e+00       4.168548951221e-07      -1.378366490163e-07       2.991729124312e+00      -3.277293987193e-08       2.228024409609e+00 
 3004       1.180551442402e+01       5.654435300310e-06      -1.592323871667e-06       2.293549526198e-07      -1.830698149093e-07       6.420643904759e+00       2.916406605175e-07      -2.826269447414e-07       1.348444027184e-07       4.215592999414e+00       4.190302097806e-07      -1.397954424886e-07       2.992266512074e+00      -3.560031204842e-08       2.228446464662e+00 
 3005       1.180674294175e+01       5.572021734424e-06      -1.444469137595e-06       1.916687250876e-07      -1.570249928911e-07       6.421592647643e+00       3.352761786624e-07      -2.892102570855e-07       1.404192971962e-07       4.216295566396e+00       4.214897757426e-07      -1.419086645092e-07       2.992803769604e+00      -3.848079089778e-08       2.228868420126e+00 
 3006       1.180797111175e+01       5.435933366764e-06      -1.277223303461e-06       1.462629177503e-07      -1.264310560971e-07       6.422541132384e+00       3.789245422150e-07      -2.965481847705e-07       1.463355412491e-07       4.216997955991e+00       4.242200297352e-07      -1.441673221106e-07       2.993340896985e+00      -4.139385890871e-08       2.229290276143e+00 
 3007       1.180919892349e+01       5.250504114191e-06      -1.093133911394e-06       9.402376695543e-08      -9.181422365414e-08       6.423489359255e+00       4.224183122738e-07      -3.045318458866e-07       1.525326359051e-07       4.217700168370e+00       4.272073712630e-07      -1.465623977831e-07       2.993877894295e+00      -4.431894376405e-08       2.229712032855e+00 
 3008       1.181042636641e+01       5.020079637250e-06      -8.947553578530e-07       3.583989745740e-08      -5.370213269860e-08       6.424437328526e+00       4.655896045754e-07      -3.130520658653e-07       1.589499198971e-07       4.218402203703e+00       4.304381625774e-07      -1.490848494546e-07       2.994414761612e+00      -4.723541829518e-08       2.230133690403e+00 
 3009       1.181165342991e+01       4.749017349985e-06      -6.846488993545e-07      -2.739767558918e-08      -1.262383956045e-08       6.425385040463e+00       5.082700891248e-07      -3.219993772360e-07       1.655265695278e-07       4.219104062156e+00       4.338987286446e-07      -1.517256104693e-07       2.994951499012e+00      -5.012260043638e-08       2.230555248928e+00 
 3010       1.181288010334e+01       4.441686429759e-06      -4.653826581849e-07      -9.479554463581e-08       3.089017905341e-08       6.426332495326e+00       5.502909898249e-07      -3.312640193810e-07       1.722015985341e-07       4.219805743894e+00       4.375753571151e-07      -1.544755895679e-07       2.995488106570e+00      -5.295975317923e-08       2.230976708567e+00 
 3011       1.181410637602e+01       4.102467827072e-06      -2.395316281202e-07      -1.654579077467e-07       7.630802487563e-08       6.427279693372e+00       5.914830841070e-07      -3.407359382926e-07       1.789138579524e-07       4.220507249078e+00       4.414542982918e-07      -1.573256708667e-07       2.996024584357e+00      -5.572608452698e-08       2.231398069458e+00 
 3012       1.181533223724e+01       3.735754275383e-06      -9.677680143904e-09      -2.384865666050e-07       1.230963768949e-07       6.428226634854e+00       6.316767025600e-07      -3.503047863281e-07       1.856020359829e-07       4.221208577867e+00       4.455217650991e-07      -1.602667138367e-07       2.996560932444e+00      -5.840074744892e-08       2.231819331739e+00 
 3013       1.181655767622e+01       3.345950300929e-06       2.215904318350e-07      -3.129809245199e-07       1.707204901724e-07       6.429173320018e+00       6.707017285606e-07      -3.598599219661e-07       1.922046578546e-07       4.221909730417e+00       4.497639330516e-07      -1.632895532838e-07       2.997097150900e+00      -6.096283983478e-08       2.232240495545e+00 
 3014       1.181778268216e+01       2.937472232543e-06       4.516770652646e-07      -3.880379844323e-07       2.186441946583e-07       6.430119749108e+00       7.083875979035e-07      -3.692904095626e-07       1.986600856899e-07       4.222610706884e+00       4.541669402227e-07      -1.663849993275e-07       2.997633239792e+00      -6.339140444910e-08       2.232661561011e+00 
 3015       1.181900724423e+01       2.514748211476e-06       6.779796832314e-07      -4.627523469220e-07       2.663298940083e-07       6.431065922364e+00       7.445632984307e-07      -3.784850191067e-07       2.049065183694e-07       4.223311507417e+00       4.587168872135e-07      -1.695438373807e-07       2.998169199185e+00      -6.566542888560e-08       2.233082528270e+00 
 3016       1.182023135154e+01       2.082218201212e-06       8.978888487431e-07      -5.362162082139e-07       3.132385644001e-07       6.432011840021e+00       7.790573696620e-07      -3.873322259766e-07       2.108819913965e-07       4.224012132165e+00       4.633998371215e-07      -1.727568281291e-07       2.998705029143e+00      -6.776384552160e-08       2.233503397455e+00 
 3017       1.182145499317e+01       1.644333997293e-06       1.108788219010e-06      -6.075193581843e-07       3.588297533498e-07       6.432957502307e+00       8.116979024245e-07      -3.957202106957e-07       2.165243767625e-07       4.224712581276e+00       4.682018155094e-07      -1.760147075105e-07       2.999240729726e+00      -6.966553147235e-08       2.233924168699e+00 
 3018       1.182267815816e+01       1.205559237135e-06       1.308054539728e-06      -6.757491783679e-07       4.025615785285e-07       6.433902909451e+00       8.423125384826e-07      -4.035368586881e-07       2.217713828111e-07       4.225412854892e+00       4.731088103735e-07      -1.793081866942e-07       2.999776300996e+00      -7.134930854542e-08       2.234344842130e+00 
 3019       1.182390083551e+01       7.703694098467e-07       1.493057639360e-06      -7.399906399637e-07       4.438907265787e-07       6.434848061672e+00       8.707284701680e-07      -4.106697600353e-07       2.265605541029e-07       4.226112953154e+00       4.781067721129e-07      -1.826279520609e-07       3.000311743010e+00      -7.279394319513e-08       2.234765417880e+00 
 3020       1.182512301417e+01       3.432518660532e-07       1.661160423416e-06      -7.993263018421e-07       4.822724519309e-07       6.435792959188e+00       8.967724400096e-07      -4.170062092314e-07       2.308292712808e-07       4.226812876201e+00       4.831816134982e-07      -1.859646651812e-07       3.000847055823e+00      -7.397814647686e-08       2.235185896076e+00 
 3021       1.182634468306e+01      -7.129417228893e-08       1.809718868741e-06      -8.528363085508e-07       5.171605756198e-07       6.436737602212e+00       9.202707403631e-07      -4.224332049393e-07       2.345147509341e-07       4.227512624168e+00       4.883192096398e-07      -1.893089627961e-07       3.001382239491e+00      -7.488057400147e-08       2.235606276847e+00 
 3022       1.182756583106e+01      -4.687576020701e-07       1.936082017790e-06      -8.995983883217e-07       5.480074841012e-07       6.437681990952e+00       9.410492130414e-07      -4.268374497469e-07       2.375540454635e-07       4.228212197188e+00       4.935053979570e-07      -1.926514567957e-07       3.001917294066e+00      -7.547982588968e-08       2.236026560318e+00 
 3023       1.182878644701e+01      -8.446154292084e-07       2.037591972915e-06      -9.386878510774e-07       5.742641280683e-07       6.438626125611e+00       9.589332489441e-07      -4.301053499227e-07       2.398840429462e-07       4.228911595393e+00       4.987259781469e-07      -1.959827341987e-07       3.002452219599e+00      -7.575444672646e-08       2.236446746615e+00 
 3024       1.183000651970e+01      -1.194332758830e-06       2.111583890645e-06      -9.691775864372e-07       5.953800212681e-07       6.439570006390e+00       9.737477876877e-07      -4.321230151719e-07       2.414414669998e-07       4.229610818909e+00       5.039667121527e-07      -1.992933571323e-07       3.002987016139e+00      -7.568292551535e-08       2.236866835863e+00 
 3025       1.183122603789e+01      -1.513362785452e-06       2.155385975969e-06      -9.901380617244e-07       6.108032393179e-07       6.440513633483e+00       9.853173172351e-07      -4.327762583923e-07       2.421628766479e-07       4.230309867863e+00       5.092133241328e-07      -2.025738628109e-07       3.003521683733e+00      -7.524369563292e-08       2.237286828184e+00 
