#       q          E0lin        Elin         E2lin      E0loop220    E0loop130    E0loop22     E0loop13     E2loop22     E2loop13      E1loop       E3loop         Xi          Zeta          Chi        U10lin         U3           U11          U20          V10          V12          X10          Y10          X20          Y20     
1.211179e-06 1.075461e+02 1.075465e+02 1.215620e-09 3.755308e+00 1.947944e+01 3.755968e+00 1.948244e+01 6.992375e-09 7.055290e-08 2.306887e-07 -9.450586e-13 4.667145e+03 4.124756e+06 8.730886e+05 -2.465170e-03 -5.318263e-02 -2.396989e-01 -1.184266e-01 3.153692e-02 8.577368e-01 4.161867e-03 3.129052e-07 1.020430e-06 -1.777753e-07
1.214810e-06 1.075461e+02 1.075465e+02 1.221012e-09 3.755308e+00 1.947944e+01 3.755968e+00 1.948244e+01 7.024075e-09 7.084162e-08 2.312732e-07 -9.509693e-13 4.660936e+03 4.113791e+06 8.707748e+05 -2.468893e-03 -5.326778e-02 -2.400810e-01 -1.186238e-01 3.158952e-02 8.579994e-01 4.161897e-03 3.142335e-07 1.023783e-06 -1.783716e-07
1.218452e-06 1.075461e+02 1.075465e+02 1.226427e-09 3.755308e+00 1.947944e+01 3.755968e+00 1.948244e+01 7.055919e-09 7.113152e-08 2.318591e-07 -9.569169e-13 4.654735e+03 4.102855e+06 8.684671e+05 -2.472622e-03 -5.335307e-02 -2.404636e-01 -1.188214e-01 3.164221e-02 8.582621e-01 4.161927e-03 3.155673e-07 1.027147e-06 -1.789698e-07
1.222106e-06 1.075461e+02 1.075465e+02 1.231866e-09 3.755308e+00 1.947944e+01 3.755968e+00 1.948244e+01 7.087907e-09 7.142260e-08 2.324464e-07 -9.629017e-13 4.648543e+03 4.091949e+06 8.661655e+05 -2.476356e-03 -5.343849e-02 -2.408469e-01 -1.190193e-01 3.169499e-02 8.585249e-01 4.161957e-03 3.169068e-07 1.030522e-06 -1.795700e-07
1.225770e-06 1.075461e+02 1.075465e+02 1.237329e-09 3.755308e+00 1.947944e+01 3.755968e+00 1.948244e+01 7.120040e-09 7.171488e-08 2.330352e-07 -9.689239e-13 4.642359e+03 4.081071e+06 8.638700e+05 -2.480096e-03 -5.352405e-02 -2.412308e-01 -1.192176e-01 3.174786e-02 8.587877e-01 4.161987e-03 3.182520e-07 1.033908e-06 -1.801723e-07
1.229445e-06 1.075461e+02 1.075465e+02 1.242817e-09 3.755308e+00 1.947944e+01 3.755968e+00 1.948244e+01 7.152318e-09 7.200835e-08 2.336254e-07 -9.749839e-13 4.636183e+03 4.070222e+06 8.615806e+05 -2.483842e-03 -5.360975e-02 -2.416154e-01 -1.194161e-01 3.180082e-02 8.590507e-01 4.162018e-03 3.196029e-07 1.037305e-06 -1.807765e-07
1.233131e-06 1.075461e+02 1.075465e+02 1.248329e-09 3.755308e+00 1.947944e+01 3.755968e+00 1.948244e+01 7.184744e-09 7.230302e-08 2.342170e-07 -9.810817e-13 4.630016e+03 4.059402e+06 8.592973e+05 -2.487593e-03 -5.369559e-02 -2.420005e-01 -1.196151e-01 3.185386e-02 8.593137e-01 4.162048e-03 3.209596e-07 1.040713e-06 -1.813828e-07
1.236828e-06 1.075461e+02 1.075465e+02 1.253865e-09 3.755308e+00 1.947944e+01 3.755968e+00 1.948243e+01 7.217316e-09 7.259890e-08 2.348101e-07 -9.872176e-13 4.623856e+03 4.048611e+06 8.570200e+05 -2.491350e-03 -5.378156e-02 -2.423862e-01 -1.198143e-01 3.190699e-02 8.595767e-01 4.162078e-03 3.223220e-07 1.044132e-06 -1.819912e-07
1.240536e-06 1.075461e+02 1.075465e+02 1.259426e-09 3.755308e+00 1.947944e+01 3.755968e+00 1.948243e+01 7.250035e-09 7.289598e-08 2.354046e-07 -9.933919e-13 4.617705e+03 4.037849e+06 8.547488e+05 -2.495113e-03 -5.386767e-02 -2.427726e-01 -1.200139e-01 3.196021e-02 8.598399e-01 4.162108e-03 3.236901e-07 1.047563e-06 -1.826015e-07
1.244255e-06 1.075461e+02 1.075465e+02 1.265012e-09 3.755308e+00 1.947944e+01 3.755968e+00 1.948243e+01 7.282903e-09 7.319429e-08 2.360006e-07 -9.996049e-13 4.611562e+03 4.027115e+06 8.524836e+05 -2.498881e-03 -5.395392e-02 -2.431596e-01 -1.202138e-01 3.201352e-02 8.601032e-01 4.162138e-03 3.250641e-07 1.051005e-06 -1.832139e-07
1.247986e-06 1.075461e+02 1.075465e+02 1.270622e-09 3.755308e+00 1.947944e+01 3.755968e+00 1.948243e+01 7.315921e-09 7.349381e-08 2.365981e-07 -1.005857e-12 4.605427e+03 4.016409e+06 8.502244e+05 -2.502655e-03 -5.404030e-02 -2.435471e-01 -1.204140e-01 3.206692e-02 8.603665e-01 4.162168e-03 3.264440e-07 1.054458e-06 -1.838284e-07
1.251727e-06 1.075461e+02 1.075465e+02 1.276257e-09 3.755308e+00 1.947944e+01 3.755968e+00 1.948243e+01 7.349087e-09 7.379457e-08 2.371970e-07 -1.012148e-12 4.599301e+03 4.005732e+06 8.479711e+05 -2.506435e-03 -5.412683e-02 -2.439353e-01 -1.206146e-01 3.212040e-02 8.606299e-01 4.162198e-03 3.278296e-07 1.057923e-06 -1.844449e-07
1.255480e-06 1.075461e+02 1.075465e+02 1.281917e-09 3.755308e+00 1.947944e+01 3.755968e+00 1.948243e+01 7.382404e-09 7.409655e-08 2.377974e-07 -1.018478e-12 4.593182e+03 3.995084e+06 8.457239e+05 -2.510220e-03 -5.421349e-02 -2.443242e-01 -1.208155e-01 3.217398e-02 8.608934e-01 4.162228e-03 3.292212e-07 1.061399e-06 -1.850635e-07
1.259244e-06 1.075461e+02 1.075465e+02 1.287603e-09 3.755308e+00 1.947944e+01 3.755967e+00 1.948243e+01 7.415873e-09 7.439976e-08 2.383992e-07 -1.024848e-12 4.587072e+03 3.984464e+06 8.434826e+05 -2.514011e-03 -5.430029e-02 -2.447136e-01 -1.210167e-01 3.222765e-02 8.611570e-01 4.162258e-03 3.306187e-07 1.064886e-06 -1.856842e-07
1.263020e-06 1.075461e+02 1.075465e+02 1.293313e-09 3.755308e+00 1.947944e+01 3.755967e+00 1.948243e+01 7.449493e-09 7.470422e-08 2.390025e-07 -1.031257e-12 4.580970e+03 3.973872e+06 8.412472e+05 -2.517808e-03 -5.438723e-02 -2.451037e-01 -1.212183e-01 3.228140e-02 8.614206e-01 4.162289e-03 3.320221e-07 1.068385e-06 -1.863069e-07
1.266806e-06 1.075461e+02 1.075465e+02 1.299049e-09 3.755308e+00 1.947944e+01 3.755967e+00 1.948243e+01 7.483265e-09 7.500993e-08 2.396073e-07 -1.037707e-12 4.574876e+03 3.963308e+06 8.390178e+05 -2.521611e-03 -5.447431e-02 -2.454944e-01 -1.214202e-01 3.233525e-02 8.616843e-01 4.162319e-03 3.334314e-07 1.071895e-06 -1.869318e-07
1.270605e-06 1.075461e+02 1.075465e+02 1.304810e-09 3.755308e+00 1.947944e+01 3.755967e+00 1.948243e+01 7.517190e-09 7.531688e-08 2.402136e-07 -1.044197e-12 4.568790e+03 3.952772e+06 8.367942e+05 -2.525419e-03 -5.456153e-02 -2.458857e-01 -1.216224e-01 3.238918e-02 8.619481e-01 4.162349e-03 3.348468e-07 1.075417e-06 -1.875587e-07
1.274414e-06 1.075461e+02 1.075465e+02 1.310597e-09 3.755308e+00 1.947944e+01 3.755967e+00 1.948243e+01 7.551269e-09 7.562509e-08 2.408213e-07 -1.050728e-12 4.562712e+03 3.942264e+06 8.345766e+05 -2.529233e-03 -5.464889e-02 -2.462776e-01 -1.218250e-01 3.244321e-02 8.622120e-01 4.162379e-03 3.362681e-07 1.078950e-06 -1.881877e-07
1.278235e-06 1.075461e+02 1.075465e+02 1.316410e-09 3.755308e+00 1.947944e+01 3.755967e+00 1.948243e+01 7.585503e-09 7.593456e-08 2.414305e-07 -1.057299e-12 4.556642e+03 3.931785e+06 8.323648e+05 -2.533053e-03 -5.473639e-02 -2.466702e-01 -1.220279e-01 3.249732e-02 8.624760e-01 4.162409e-03 3.376955e-07 1.082495e-06 -1.888189e-07
1.282067e-06 1.075461e+02 1.075465e+02 1.322248e-09 3.755308e+00 1.947944e+01 3.755967e+00 1.948243e+01 7.619892e-09 7.624530e-08 2.420413e-07 -1.063912e-12 4.550580e+03 3.921333e+06 8.301589e+05 -2.536878e-03 -5.482403e-02 -2.470634e-01 -1.222312e-01 3.255153e-02 8.627401e-01 4.162439e-03 3.391289e-07 1.086052e-06 -1.894521e-07
1.285911e-06 1.075461e+02 1.075465e+02 1.328112e-09 3.755308e+00 1.947944e+01 3.755967e+00 1.948243e+01 7.654437e-09 7.655731e-08 2.426535e-07 -1.070566e-12 4.544526e+03 3.910908e+06 8.279589e+05 -2.540710e-03 -5.491181e-02 -2.474572e-01 -1.224348e-01 3.260582e-02 8.630042e-01 4.162469e-03 3.405685e-07 1.089620e-06 -1.900875e-07
1.289766e-06 1.075461e+02 1.075465e+02 1.334002e-09 3.755308e+00 1.947944e+01 3.755967e+00 1.948243e+01 7.689138e-09 7.687060e-08 2.432672e-07 -1.077262e-12 4.538481e+03 3.900512e+06 8.257647e+05 -2.544547e-03 -5.499973e-02 -2.478516e-01 -1.226387e-01 3.266021e-02 8.632684e-01 4.162499e-03 3.420141e-07 1.093200e-06 -1.907250e-07
1.293633e-06 1.075461e+02 1.075465e+02 1.339919e-09 3.755308e+00 1.947944e+01 3.755967e+00 1.948243e+01 7.723997e-09 7.718517e-08 2.438824e-07 -1.083999e-12 4.532443e+03 3.890143e+06 8.235763e+05 -2.548390e-03 -5.508779e-02 -2.482467e-01 -1.228430e-01 3.271468e-02 8.635327e-01 4.162529e-03 3.434659e-07 1.096792e-06 -1.913647e-07
1.297512e-06 1.075461e+02 1.075465e+02 1.345861e-09 3.755308e+00 1.947944e+01 3.755967e+00 1.948243e+01 7.759014e-09 7.750103e-08 2.444991e-07 -1.090779e-12 4.526414e+03 3.879802e+06 8.213937e+05 -2.552238e-03 -5.517599e-02 -2.486424e-01 -1.230476e-01 3.276925e-02 8.637971e-01 4.162559e-03 3.449238e-07 1.100396e-06 -1.920065e-07
1.301402e-06 1.075461e+02 1.075465e+02 1.351830e-09 3.755308e+00 1.947944e+01 3.755967e+00 1.948243e+01 7.794189e-09 7.781818e-08 2.451173e-07 -1.097601e-12 4.520392e+03 3.869488e+06 8.192168e+05 -2.556093e-03 -5.526433e-02 -2.490387e-01 -1.232526e-01 3.282391e-02 8.640615e-01 4.162589e-03 3.463879e-07 1.104011e-06 -1.926504e-07
1.305304e-06 1.075461e+02 1.075465e+02 1.357826e-09 3.755308e+00 1.947944e+01 3.755967e+00 1.948243e+01 7.829524e-09 7.813662e-08 2.457370e-07 -1.104465e-12 4.514379e+03 3.859202e+06 8.170458e+05 -2.559953e-03 -5.535282e-02 -2.494357e-01 -1.234579e-01 3.287866e-02 8.643261e-01 4.162619e-03 3.478583e-07 1.107639e-06 -1.932965e-07
1.309217e-06 1.075461e+02 1.075465e+02 1.363848e-09 3.755308e+00 1.947944e+01 3.755966e+00 1.948243e+01 7.865020e-09 7.845637e-08 2.463582e-07 -1.111373e-12 4.508373e+03 3.848943e+06 8.148805e+05 -2.563820e-03 -5.544144e-02 -2.498333e-01 -1.236635e-01 3.293350e-02 8.645907e-01 4.162650e-03 3.493349e-07 1.111278e-06 -1.939448e-07
1.313142e-06 1.075461e+02 1.075465e+02 1.369896e-09 3.755308e+00 1.947944e+01 3.755966e+00 1.948243e+01 7.900676e-09 7.877743e-08 2.469810e-07 -1.118324e-12 4.502376e+03 3.838711e+06 8.127209e+05 -2.567692e-03 -5.553021e-02 -2.502315e-01 -1.238695e-01 3.298843e-02 8.648554e-01 4.162680e-03 3.508177e-07 1.114929e-06 -1.945952e-07
1.317079e-06 1.075461e+02 1.075465e+02 1.375972e-09 3.755308e+00 1.947944e+01 3.755966e+00 1.948243e+01 7.936493e-09 7.909980e-08 2.476052e-07 -1.125318e-12 4.496386e+03 3.828507e+06 8.105671e+05 -2.571570e-03 -5.561912e-02 -2.506303e-01 -1.240758e-01 3.304346e-02 8.651202e-01 4.162710e-03 3.523068e-07 1.118593e-06 -1.952478e-07
1.321028e-06 1.075461e+02 1.075465e+02 1.382074e-09 3.755308e+00 1.947944e+01 3.755966e+00 1.948243e+01 7.972474e-09 7.942350e-08 2.482310e-07 -1.132356e-12 4.490404e+03 3.818329e+06 8.084189e+05 -2.575453e-03 -5.570818e-02 -2.510298e-01 -1.242825e-01 3.309857e-02 8.653850e-01 4.162740e-03 3.538023e-07 1.122268e-06 -1.959026e-07
1.324989e-06 1.075461e+02 1.075465e+02 1.388204e-09 3.755308e+00 1.947944e+01 3.755966e+00 1.948243e+01 8.008617e-09 7.974851e-08 2.488583e-07 -1.139438e-12 4.484431e+03 3.808179e+06 8.062765e+05 -2.579343e-03 -5.579737e-02 -2.514300e-01 -1.244895e-01 3.315378e-02 8.656500e-01 4.162770e-03 3.553041e-07 1.125955e-06 -1.965596e-07
1.328961e-06 1.075461e+02 1.075465e+02 1.394360e-09 3.755308e+00 1.947944e+01 3.755966e+00 1.948243e+01 8.044924e-09 8.007486e-08 2.494872e-07 -1.146565e-12 4.478465e+03 3.798055e+06 8.041397e+05 -2.583238e-03 -5.588671e-02 -2.518308e-01 -1.246969e-01 3.320908e-02 8.659150e-01 4.162800e-03 3.568123e-07 1.129655e-06 -1.972189e-07
1.332946e-06 1.075461e+02 1.075465e+02 1.400544e-09 3.755308e+00 1.947944e+01 3.755966e+00 1.948243e+01 8.081396e-09 8.040254e-08 2.501175e-07 -1.153736e-12 4.472507e+03 3.787959e+06 8.020086e+05 -2.587140e-03 -5.597619e-02 -2.522322e-01 -1.249046e-01 3.326447e-02 8.661801e-01 4.162830e-03 3.583269e-07 1.133366e-06 -1.978803e-07
1.336942e-06 1.075461e+02 1.075465e+02 1.406756e-09 3.755308e+00 1.947944e+01 3.755966e+00 1.948243e+01 8.118033e-09 8.073156e-08 2.507495e-07 -1.160951e-12 4.466557e+03 3.777889e+06 7.998832e+05 -2.591047e-03 -5.606581e-02 -2.526342e-01 -1.251126e-01 3.331996e-02 8.664453e-01 4.162860e-03 3.598479e-07 1.137090e-06 -1.985439e-07
1.340950e-06 1.075461e+02 1.075465e+02 1.412995e-09 3.755308e+00 1.947944e+01 3.755966e+00 1.948243e+01 8.154836e-09 8.106193e-08 2.513829e-07 -1.168212e-12 4.460616e+03 3.767847e+06 7.977634e+05 -2.594960e-03 -5.615558e-02 -2.530369e-01 -1.253210e-01 3.337553e-02 8.667105e-01 4.162890e-03 3.613754e-07 1.140826e-06 -1.992098e-07
1.344971e-06 1.075461e+02 1.075465e+02 1.419261e-09 3.755308e+00 1.947944e+01 3.755966e+00 1.948243e+01 8.191806e-09 8.139365e-08 2.520179e-07 -1.175518e-12 4.454682e+03 3.757830e+06 7.956492e+05 -2.598879e-03 -5.624549e-02 -2.534402e-01 -1.255298e-01 3.343120e-02 8.669759e-01 4.162920e-03 3.629093e-07 1.144575e-06 -1.998779e-07
1.349003e-06 1.075461e+02 1.075465e+02 1.425556e-09 3.755308e+00 1.947944e+01 3.755966e+00 1.948242e+01 8.228943e-09 8.172673e-08 2.526544e-07 -1.182870e-12 4.448755e+03 3.747841e+06 7.935406e+05 -2.602804e-03 -5.633555e-02 -2.538442e-01 -1.257389e-01 3.348697e-02 8.672413e-01 4.162950e-03 3.644498e-07 1.148335e-06 -2.005482e-07
1.353048e-06 1.075461e+02 1.075465e+02 1.431878e-09 3.755308e+00 1.947944e+01 3.755966e+00 1.948242e+01 8.266249e-09 8.206117e-08 2.532925e-07 -1.190268e-12 4.442837e+03 3.737878e+06 7.914376e+05 -2.606735e-03 -5.642575e-02 -2.542488e-01 -1.259483e-01 3.354282e-02 8.675068e-01 4.162980e-03 3.659968e-07 1.152108e-06 -2.012208e-07
1.357104e-06 1.075461e+02 1.075465e+02 1.438229e-09 3.755308e+00 1.947944e+01 3.755966e+00 1.948242e+01 8.303725e-09 8.239698e-08 2.539322e-07 -1.197713e-12 4.436927e+03 3.727941e+06 7.893401e+05 -2.610672e-03 -5.651609e-02 -2.546541e-01 -1.261581e-01 3.359877e-02 8.677724e-01 4.163010e-03 3.675504e-07 1.155894e-06 -2.018956e-07
1.361173e-06 1.075461e+02 1.075465e+02 1.444607e-09 3.755308e+00 1.947944e+01 3.755965e+00 1.948242e+01 8.341370e-09 8.273417e-08 2.545734e-07 -1.205204e-12 4.431024e+03 3.718031e+06 7.872483e+05 -2.614615e-03 -5.660658e-02 -2.550600e-01 -1.263682e-01 3.365481e-02 8.680381e-01 4.163040e-03 3.691105e-07 1.159692e-06 -2.025727e-07
1.365254e-06 1.075461e+02 1.075465e+02 1.451014e-09 3.755308e+00 1.947944e+01 3.755965e+00 1.948242e+01 8.379185e-09 8.307273e-08 2.552161e-07 -1.212741e-12 4.425130e+03 3.708148e+06 7.851619e+05 -2.618564e-03 -5.669721e-02 -2.554666e-01 -1.265787e-01 3.371095e-02 8.683038e-01 4.163070e-03 3.706773e-07 1.163502e-06 -2.032521e-07
1.369347e-06 1.075461e+02 1.075465e+02 1.457449e-09 3.755308e+00 1.947944e+01 3.755965e+00 1.948242e+01 8.417172e-09 8.341268e-08 2.558605e-07 -1.220326e-12 4.419243e+03 3.698290e+06 7.830811e+05 -2.622518e-03 -5.678799e-02 -2.558738e-01 -1.267895e-01 3.376718e-02 8.685697e-01 4.163100e-03 3.722508e-07 1.167325e-06 -2.039337e-07
1.373453e-06 1.075461e+02 1.075465e+02 1.463913e-09 3.755308e+00 1.947944e+01 3.755965e+00 1.948242e+01 8.455332e-09 8.375402e-08 2.565064e-07 -1.227958e-12 4.413364e+03 3.688459e+06 7.810058e+05 -2.626479e-03 -5.687891e-02 -2.562816e-01 -1.270007e-01 3.382350e-02 8.688356e-01 4.163130e-03 3.738309e-07 1.171160e-06 -2.046177e-07
1.377571e-06 1.075461e+02 1.075465e+02 1.470405e-09 3.755308e+00 1.947944e+01 3.755965e+00 1.948242e+01 8.493664e-09 8.409676e-08 2.571538e-07 -1.235638e-12 4.407493e+03 3.678654e+06 7.789361e+05 -2.630446e-03 -5.696998e-02 -2.566901e-01 -1.272123e-01 3.387992e-02 8.691016e-01 4.163160e-03 3.754177e-07 1.175008e-06 -2.053039e-07
1.381701e-06 1.075461e+02 1.075465e+02 1.476927e-09 3.755308e+00 1.947944e+01 3.755965e+00 1.948242e+01 8.532170e-09 8.444090e-08 2.578029e-07 -1.243366e-12 4.401629e+03 3.668875e+06 7.768718e+05 -2.634418e-03 -5.706120e-02 -2.570993e-01 -1.274242e-01 3.393643e-02 8.693677e-01 4.163190e-03 3.770113e-07 1.178869e-06 -2.059924e-07
1.385843e-06 1.075461e+02 1.075465e+02 1.483477e-09 3.755308e+00 1.947944e+01 3.755965e+00 1.948242e+01 8.570851e-09 8.478645e-08 2.584535e-07 -1.251143e-12 4.395774e+03 3.659122e+06 7.748129e+05 -2.638397e-03 -5.715256e-02 -2.575091e-01 -1.276364e-01 3.399304e-02 8.696338e-01 4.163220e-03 3.786116e-07 1.182742e-06 -2.066833e-07
1.389998e-06 1.075461e+02 1.075465e+02 1.490056e-09 3.755308e+00 1.947944e+01 3.755965e+00 1.948242e+01 8.609707e-09 8.513341e-08 2.591057e-07 -1.258968e-12 4.389926e+03 3.649395e+06 7.727595e+05 -2.642382e-03 -5.724407e-02 -2.579196e-01 -1.278490e-01 3.404974e-02 8.699001e-01 4.163251e-03 3.802187e-07 1.186628e-06 -2.073764e-07
1.394166e-06 1.075461e+02 1.075465e+02 1.496665e-09 3.755308e+00 1.947944e+01 3.755965e+00 1.948242e+01 8.648739e-09 8.548179e-08 2.597595e-07 -1.266841e-12 4.384086e+03 3.639693e+06 7.707116e+05 -2.646373e-03 -5.733572e-02 -2.583307e-01 -1.280620e-01 3.410653e-02 8.701664e-01 4.163281e-03 3.818327e-07 1.190527e-06 -2.080719e-07
1.398346e-06 1.075461e+02 1.075465e+02 1.503302e-09 3.755308e+00 1.947944e+01 3.755965e+00 1.948242e+01 8.687948e-09 8.583160e-08 2.604149e-07 -1.274765e-12 4.378254e+03 3.630018e+06 7.686691e+05 -2.650369e-03 -5.742752e-02 -2.587424e-01 -1.282753e-01 3.416342e-02 8.704328e-01 4.163311e-03 3.834535e-07 1.194439e-06 -2.087697e-07
1.402538e-06 1.075461e+02 1.075465e+02 1.509969e-09 3.755308e+00 1.947944e+01 3.755965e+00 1.948242e+01 8.727335e-09 8.618284e-08 2.610719e-07 -1.282737e-12 4.372430e+03 3.620368e+06 7.666320e+05 -2.654372e-03 -5.751947e-02 -2.591549e-01 -1.284889e-01 3.422040e-02 8.706993e-01 4.163341e-03 3.850811e-07 1.198363e-06 -2.094698e-07
1.406743e-06 1.075461e+02 1.075465e+02 1.516666e-09 3.755308e+00 1.947944e+01 3.755965e+00 1.948242e+01 8.766900e-09 8.653552e-08 2.617305e-07 -1.290760e-12 4.366613e+03 3.610744e+06 7.646003e+05 -2.658381e-03 -5.761157e-02 -2.595680e-01 -1.287030e-01 3.427748e-02 8.709658e-01 4.163371e-03 3.867157e-07 1.202300e-06 -2.101723e-07
1.410961e-06 1.075461e+02 1.075465e+02 1.523393e-09 3.755308e+00 1.947944e+01 3.755965e+00 1.948242e+01 8.806645e-09 8.688964e-08 2.623907e-07 -1.298833e-12 4.360804e+03 3.601146e+06 7.625740e+05 -2.662396e-03 -5.770381e-02 -2.599817e-01 -1.289173e-01 3.433466e-02 8.712325e-01 4.163401e-03 3.883572e-07 1.206251e-06 -2.108772e-07
1.415191e-06 1.075461e+02 1.075465e+02 1.530149e-09 3.755308e+00 1.947944e+01 3.755964e+00 1.948242e+01 8.846570e-09 8.724520e-08 2.630524e-07 -1.306956e-12 4.355003e+03 3.591573e+06 7.605531e+05 -2.666417e-03 -5.779620e-02 -2.603961e-01 -1.291321e-01 3.439193e-02 8.714992e-01 4.163431e-03 3.900057e-07 1.210214e-06 -2.115844e-07
1.419434e-06 1.075461e+02 1.075465e+02 1.536935e-09 3.755308e+00 1.947944e+01 3.755964e+00 1.948242e+01 8.886676e-09 8.760223e-08 2.637158e-07 -1.315130e-12 4.349209e+03 3.582025e+06 7.585375e+05 -2.670444e-03 -5.788874e-02 -2.608112e-01 -1.293472e-01 3.444929e-02 8.717660e-01 4.163461e-03 3.916612e-07 1.214190e-06 -2.122940e-07
1.423690e-06 1.075461e+02 1.075465e+02 1.543751e-09 3.755308e+00 1.947944e+01 3.755964e+00 1.948242e+01 8.926964e-09 8.796071e-08 2.643808e-07 -1.323355e-12 4.343423e+03 3.572503e+06 7.565272e+05 -2.674477e-03 -5.798142e-02 -2.612269e-01 -1.295626e-01 3.450675e-02 8.720329e-01 4.163491e-03 3.933237e-07 1.218180e-06 -2.130059e-07
1.427958e-06 1.075461e+02 1.075465e+02 1.550598e-09 3.755308e+00 1.947944e+01 3.755964e+00 1.948242e+01 8.967434e-09 8.832067e-08 2.650475e-07 -1.331632e-12 4.337645e+03 3.563006e+06 7.545223e+05 -2.678516e-03 -5.807426e-02 -2.616433e-01 -1.297784e-01 3.456431e-02 8.722999e-01 4.163521e-03 3.949933e-07 1.222182e-06 -2.137203e-07
1.432239e-06 1.075461e+02 1.075465e+02 1.557475e-09 3.755308e+00 1.947944e+01 3.755964e+00 1.948242e+01 9.008088e-09 8.868209e-08 2.657157e-07 -1.339960e-12 4.331875e+03 3.553534e+06 7.525227e+05 -2.682561e-03 -5.816724e-02 -2.620603e-01 -1.299946e-01 3.462196e-02 8.725669e-01 4.163551e-03 3.966700e-07 1.226198e-06 -2.144370e-07
1.436533e-06 1.075461e+02 1.075465e+02 1.564382e-09 3.755308e+00 1.947944e+01 3.755964e+00 1.948242e+01 9.048926e-09 8.904500e-08 2.663856e-07 -1.348341e-12 4.326112e+03 3.544088e+06 7.505284e+05 -2.686613e-03 -5.826037e-02 -2.624781e-01 -1.302111e-01 3.467971e-02 8.728341e-01 4.163581e-03 3.983537e-07 1.230227e-06 -2.151562e-07
1.440840e-06 1.075461e+02 1.075465e+02 1.571320e-09 3.755308e+00 1.947944e+01 3.755964e+00 1.948242e+01 9.089950e-09 8.940938e-08 2.670571e-07 -1.356774e-12 4.320357e+03 3.534667e+06 7.485394e+05 -2.690670e-03 -5.835366e-02 -2.628964e-01 -1.304280e-01 3.473755e-02 8.731013e-01 4.163611e-03 4.000447e-07 1.234269e-06 -2.158777e-07
1.445160e-06 1.075461e+02 1.075465e+02 1.578289e-09 3.755308e+00 1.947944e+01 3.755964e+00 1.948242e+01 9.131159e-09 8.977527e-08 2.677302e-07 -1.365259e-12 4.314610e+03 3.525270e+06 7.465556e+05 -2.694734e-03 -5.844709e-02 -2.633155e-01 -1.306452e-01 3.479550e-02 8.733686e-01 4.163641e-03 4.017428e-07 1.238324e-06 -2.166017e-07
1.449493e-06 1.075461e+02 1.075465e+02 1.585289e-09 3.755308e+00 1.947944e+01 3.755964e+00 1.948242e+01 9.172555e-09 9.014264e-08 2.684049e-07 -1.373798e-12 4.308870e+03 3.515899e+06 7.445771e+05 -2.698803e-03 -5.854067e-02 -2.637352e-01 -1.308629e-01 3.485353e-02 8.736360e-01 4.163671e-03 4.034481e-07 1.242393e-06 -2.173281e-07
1.453839e-06 1.075461e+02 1.075465e+02 1.592320e-09 3.755308e+00 1.947944e+01 3.755964e+00 1.948242e+01 9.214139e-09 9.051152e-08 2.690813e-07 -1.382390e-12 4.303138e+03 3.506553e+06 7.426039e+05 -2.702879e-03 -5.863440e-02 -2.641556e-01 -1.310808e-01 3.491167e-02 8.739035e-01 4.163701e-03 4.051606e-07 1.246475e-06 -2.180570e-07
1.458198e-06 1.075461e+02 1.075465e+02 1.599382e-09 3.755308e+00 1.947944e+01 3.755964e+00 1.948242e+01 9.255911e-09 9.088191e-08 2.697594e-07 -1.391036e-12 4.297413e+03 3.497231e+06 7.406359e+05 -2.706961e-03 -5.872828e-02 -2.645766e-01 -1.312992e-01 3.496990e-02 8.741710e-01 4.163731e-03 4.068804e-07 1.250570e-06 -2.187882e-07
1.462569e-06 1.075461e+02 1.075465e+02 1.606475e-09 3.755308e+00 1.947944e+01 3.755964e+00 1.948242e+01 9.297873e-09 9.125382e-08 2.704391e-07 -1.399736e-12 4.291696e+03 3.487934e+06 7.386731e+05 -2.711050e-03 -5.882231e-02 -2.649984e-01 -1.315179e-01 3.502823e-02 8.744386e-01 4.163761e-03 4.086075e-07 1.254679e-06 -2.195220e-07
1.466954e-06 1.075461e+02 1.075465e+02 1.613600e-09 3.755308e+00 1.947944e+01 3.755964e+00 1.948242e+01 9.340025e-09 9.162725e-08 2.711204e-07 -1.408490e-12 4.285987e+03 3.478662e+06 7.367155e+05 -2.715144e-03 -5.891649e-02 -2.654208e-01 -1.317369e-01 3.508666e-02 8.747063e-01 4.163791e-03 4.103420e-07 1.258802e-06 -2.202582e-07
1.471353e-06 1.075461e+02 1.075465e+02 1.620756e-09 3.755308e+00 1.947944e+01 3.755963e+00 1.948242e+01 9.382368e-09 9.200221e-08 2.718034e-07 -1.417299e-12 4.280285e+03 3.469415e+06 7.347631e+05 -2.719245e-03 -5.901082e-02 -2.658438e-01 -1.319564e-01 3.514518e-02 8.749741e-01 4.163821e-03 4.120838e-07 1.262938e-06 -2.209968e-07
1.475764e-06 1.075461e+02 1.075465e+02 1.627944e-09 3.755308e+00 1.947944e+01 3.755963e+00 1.948241e+01 9.424903e-09 9.237870e-08 2.724881e-07 -1.426163e-12 4.274591e+03 3.460192e+06 7.328158e+05 -2.723351e-03 -5.910530e-02 -2.662676e-01 -1.321762e-01 3.520380e-02 8.752420e-01 4.163851e-03 4.138330e-07 1.267087e-06 -2.217380e-07
